Date,Interval,Effective GWAP,Rolling Average
12/26/2019,1,1977.431236,2401.162893
12/26/2019,2,1760.464848,2387.5316329999996
12/26/2019,3,1576.280828,2374.717367
12/26/2019,4,1400.960443,2360.026915
12/26/2019,5,1399.503935,2345.406053
12/26/2019,6,1402.105258,2331.5355210000002
12/26/2019,7,110.87146489999999,2314.254582
12/26/2019,8,1933.970919,2305.500101
12/26/2019,9,2155.057597,2298.099472
12/26/2019,10,2397.328197,2285.4013059999997
12/26/2019,11,2371.307221,2273.828393
12/26/2019,12,2201.506169,2262.456321
12/26/2019,13,2221.11,2251.247173
12/26/2019,14,2971.75891,2243.8995879999998
12/26/2019,15,2422.587739,2234.346993
12/26/2019,16,2813.385249,2226.62125
12/26/2019,17,2234.461574,2215.2491219999997
12/26/2019,18,3007.299932,2191.5462260000004
12/26/2019,19,3138.676151,2184.4142269999998
12/26/2019,20,2505.245796,2157.735807
12/26/2019,21,3240.368616,2130.296105
12/26/2019,22,2945.417359,2121.476278
12/26/2019,23,2548.877296,2112.029092
12/26/2019,24,2297.293791,2101.42281
12/27/2019,1,2213.9440170000003,2090.179677
12/27/2019,2,2197.187837,2083.5601030000003
12/27/2019,3,1977.657008,2075.619596
12/27/2019,4,1753.768032,2067.484463
12/27/2019,5,1747.2330399999998,2060.309715
12/27/2019,6,1764.8431670000002,2050.886079
12/27/2019,7,1751.2681969999999,2045.65085
12/27/2019,8,1999.3017100000002,2037.6492899999998
12/27/2019,9,2327.8909320000002,2033.7697239999998
12/27/2019,10,2268.8780460000003,2027.356068
12/27/2019,11,2439.765183,2021.5832100000002
12/27/2019,12,2311.4107089999998,2013.9322350000002
12/27/2019,13,2068.0361399999997,2001.849144
12/27/2019,14,2385.790739,1991.908089
12/27/2019,15,2385.790841,1982.071443
12/27/2019,16,2383.785091,1960.177187
12/27/2019,17,2380.958235,1949.8515719999998
12/27/2019,18,3197.17162,1911.519425
12/27/2019,19,2405.957843,1881.409419
12/27/2019,20,2397.513771,1842.5298109999999
12/27/2019,21,3163.988731,1820.306125
12/27/2019,22,2367.926902,1810.531414
12/27/2019,23,2335.039064,1803.9021649999997
12/27/2019,24,2217.303015,1800.433638
12/28/2019,1,2320.471716,1800.804113
12/28/2019,2,2316.0579190000003,1801.241018
12/28/2019,3,1869.466509,1802.248979
12/28/2019,4,1863.3544149999998,1817.776932
12/28/2019,5,1862.927636,1833.301329
12/28/2019,6,1787.4313280000001,1848.1965899999998
12/28/2019,7,1813.738614,1863.3110789999998
12/28/2019,8,1560.518333,1876.315398
12/28/2019,9,2244.861503,1878.109246
12/28/2019,10,2267.079021,1882.3903670000002
12/28/2019,11,2260.217173,1884.511723
12/28/2019,12,1961.032064,1883.4034350000002
12/28/2019,13,1987.287861,1884.016836
12/28/2019,14,2066.274959,1882.7650440000002
12/28/2019,15,2047.5299539999999,1882.797648
12/28/2019,16,2057.928032,1881.660092
12/28/2019,17,1989.2812629999999,1881.2544239999997
12/28/2019,18,3330.29641,1885.3014460000002
12/28/2019,19,2380.647794,1886.628371
12/28/2019,20,2375.555292,1889.3823719999998
12/28/2019,21,2495.710327,1893.2272670000002
12/28/2019,22,2390.1664140000003,1896.3585449999998
12/28/2019,23,2305.8119739999997,1900.365075
12/28/2019,24,1972.566778,1901.86762
12/29/2019,1,2299.216876,1902.0608530000002
12/29/2019,2,1996.2677629999998,1902.101493
12/29/2019,3,1772.8830059999998,1900.732132
12/29/2019,4,1746.812943,1900.5644109999998
12/29/2019,5,1744.319236,1900.365468
12/29/2019,6,1649.516273,1899.3804699999998
12/29/2019,7,1691.477705,1913.476118
12/29/2019,8,1504.388236,1926.012686
12/29/2019,9,2008.737546,1924.886775
12/29/2019,10,2168.018334,1927.076711
12/29/2019,11,2085.617216,1929.224639
12/29/2019,12,1893.446002,1930.3993070000001
12/29/2019,13,1617.4951210000002,1929.2708710000002
12/29/2019,14,1969.3121469999999,1930.938968
12/29/2019,15,2273.1698899999997,1935.1543609999999
12/29/2019,16,2336.9557879999998,1942.9526190000001
12/29/2019,17,2062.1968899999997,1946.0201690000001
12/29/2019,18,3319.855543,1957.0827160000001
12/29/2019,19,2960.085388,1964.643881
12/29/2019,20,2921.791021,1974.4663460000002
12/29/2019,21,2829.697028,1985.057119
12/29/2019,22,2348.414057,1992.024546
12/29/2019,23,2332.267582,2006.8613690000002
12/29/2019,24,1928.3108140000002,2006.260651
12/30/2019,1,1767.9426829999998,2003.271676
12/30/2019,2,1693.6651359999998,1999.7046870000001
12/30/2019,3,1612.956528,1995.608638
12/30/2019,4,0.02,1978.007334
12/30/2019,5,1145.787949,1970.919212
12/30/2019,6,1169.8646039999999,1964.0601190000002
12/30/2019,7,1163.108377,1960.762498
12/30/2019,8,1143.483031,1955.4993829999999
12/30/2019,9,1485.581473,1968.041277
12/30/2019,10,1485.341239,1980.4192039999998
12/30/2019,11,1480.429044,1992.7445519999999
12/30/2019,12,1431.1624800000002,2004.659623
12/30/2019,13,1638.322877,2018.301007
12/30/2019,14,1828.3603649999998,2033.537427
12/30/2019,15,1749.315236,2048.1151370000002
12/30/2019,16,1939.6969,2064.279362
12/30/2019,17,1766.35273,2078.998968
12/30/2019,18,2373.4307519999998,2081.663831
12/30/2019,19,2384.77429,2085.32019
12/30/2019,20,2369.60689,2090.479964
12/30/2019,21,2377.590745,2091.268811
12/30/2019,22,2322.79464,2091.678438
12/30/2019,23,2317.2285859999997,2092.071146
12/30/2019,24,1832.683078,2091.1803809999997
12/31/2019,1,1547.210634,2087.595209
12/31/2019,2,1438.516652,2084.912308
12/31/2019,3,1455.1471789999998,2083.902861
12/31/2019,4,1149.794441,2081.809811
12/31/2019,5,1439.965175,2082.146988
12/31/2019,6,1436.642306,2082.434796
12/31/2019,7,1133.767513,2090.9589300000002
12/31/2019,8,0.0,2074.842506
12/31/2019,9,868.0927692,2064.1177989999996
12/31/2019,10,1.256233583,2044.1505329999998
12/31/2019,11,1229.211212,2034.633066
12/31/2019,12,1.215215203,2016.297308
12/31/2019,13,1.216889895,1997.7981989999998
12/31/2019,14,130.3453401,1974.119752
12/31/2019,15,556.0327037999999,1958.5651269999998
12/31/2019,16,1738.6744030000002,1949.6092030000002
12/31/2019,17,1434.265859,1942.9409059999998
12/31/2019,18,2314.385355,1937.166617
12/31/2019,19,2012.5965219999998,1927.782621
12/31/2019,20,1754.9020620000001,1921.529756
12/31/2019,21,1426.779338,1906.416512
12/31/2019,22,1428.527359,1893.7757620000002
12/31/2019,23,1727.9551239999998,1886.9347440000001
12/31/2019,24,1861.470402,1883.302882
01/01/2020,1,1862.983455,1880.378211
01/01/2020,2,1432.952198,1874.0095809999998
01/01/2020,3,1471.4780970000002,1869.7914230000001
01/01/2020,4,1433.968483,1867.126427
01/01/2020,5,1429.7808539999999,1864.4809920000002
01/01/2020,6,133.1631408,1850.8836579999997
01/01/2020,7,0.0,1836.289757
01/01/2020,8,0.0,1819.628909
01/01/2020,9,0.0,1800.229818
01/01/2020,10,-0.174660347,1781.321046
01/01/2020,11,0.0,1760.989669
01/01/2020,12,1338.2160720000002,1752.8797140000001
01/01/2020,13,1309.668469,1746.5599829999999
01/01/2020,14,1429.697322,1738.5925379999999
01/01/2020,15,1431.820575,1730.642786
01/01/2020,16,1741.097922,1725.287059
01/01/2020,17,1729.217979,1719.855891
01/01/2020,18,2367.477976,1712.941777
01/01/2020,19,2366.0934190000003,1712.609573
01/01/2020,20,2048.165202,1709.698335
01/01/2020,21,1974.878902,1699.789087
01/01/2020,22,1859.612875,1695.553136
01/01/2020,23,1572.092615,1689.1952489999999
01/01/2020,24,1429.177108,1682.627534
01/02/2020,1,1456.283506,1675.4259650000001
01/02/2020,2,0.0,1656.125482
01/02/2020,3,0.0,1640.546595
01/02/2020,4,0.0,1625.0186410000001
01/02/2020,5,0.0,1609.494244
01/02/2020,6,292.3016133,1597.03483
01/02/2020,7,0.0,1581.920342
01/02/2020,8,1475.402215,1581.211041
01/02/2020,9,1859.2541489999999,1577.997646
01/02/2020,10,1747.4444449999999,1573.667358
01/02/2020,11,1795.8610640000002,1569.797724
01/02/2020,12,1944.843302,1569.662817
01/02/2020,13,1868.4637559999999,1568.672616
01/02/2020,14,2232.176734,1570.055131
01/02/2020,15,2231.775535,1571.5905109999999
01/02/2020,16,2897.901123,1578.590287
01/02/2020,17,2876.7266649999997,1585.985665
01/02/2020,18,3122.361125,1584.2528710000001
01/02/2020,19,2231.1673769999998,1583.007201
01/02/2020,20,2225.784923,1581.759115
01/02/2020,21,2875.1985219999997,1584.921516
01/02/2020,22,2386.723081,1584.892822
01/02/2020,23,2262.589461,1584.532634
01/02/2020,24,2173.679068,1586.20857
01/03/2020,1,2159.471298,1585.0440230000002
01/03/2020,2,1865.1024280000001,1583.950979
01/03/2020,3,1438.034133,1581.160572
01/03/2020,4,1431.3075919999999,1578.53136
01/03/2020,5,1430.829439,1575.918946
01/03/2020,6,1433.236166,1574.116611
01/03/2020,7,1424.633471,1571.892909
01/03/2020,8,1739.3617649999999,1573.851022
01/03/2020,9,2266.239614,1575.996873
01/03/2020,10,1989.116405,1574.5060230000001
01/03/2020,11,2221.46,1575.638046
01/03/2020,12,1988.6355839999999,1576.4312929999999
01/03/2020,13,1986.9733190000002,1579.510278
01/03/2020,14,2222.308881,1581.618584
01/03/2020,15,2439.302604,1583.003023
01/03/2020,16,2221.920148,1582.044393
01/03/2020,17,1947.068716,1581.084992
01/03/2020,18,2886.365129,1577.472571
01/03/2020,19,2212.323824,1571.241225
01/03/2020,20,2204.706009,1565.265517
01/03/2020,21,2047.1514359999999,1558.744303
01/03/2020,22,1992.5275829999998,1555.778583
01/03/2020,23,1738.344582,1550.829224
01/03/2020,24,1703.682464,1548.957321
01/04/2020,1,2365.011379,1553.932894
01/04/2020,2,1973.6043690000001,1556.265721
01/04/2020,3,1849.4831329999997,1558.236776
01/04/2020,4,1787.062685,1573.128798
01/04/2020,5,1703.470792,1577.776155
01/04/2020,6,1516.3468460000001,1580.663507
01/04/2020,7,1493.535862,1583.41707
01/04/2020,8,1920.808735,1589.894784
01/04/2020,9,2372.014962,1597.2817300000002
01/04/2020,10,2383.244025,1604.7642529999998
01/04/2020,11,2450.21362,1612.845791
01/04/2020,12,1995.3435960000002,1617.5473
01/04/2020,13,2001.613305,1620.5747210000002
01/04/2020,14,2449.388196,1625.749952
01/04/2020,15,2373.4413010000003,1630.951003
01/04/2020,16,2375.223732,1634.580393
01/04/2020,17,2373.129945,1639.6368699999998
01/04/2020,18,3108.359506,1645.761276
01/04/2020,19,2889.079846,1649.963823
01/04/2020,20,2362.21584,1649.902231
01/04/2020,21,2863.095002,1653.948099
01/04/2020,22,2365.951786,1654.307742
01/04/2020,23,2352.9804129999998,1654.6056740000001
01/04/2020,24,1954.666862,1655.622206
01/05/2020,1,2213.724697,1661.17649
01/05/2020,2,1978.1056859999999,1665.673065
01/05/2020,3,1846.919711,1668.9378359999998
01/05/2020,4,1757.551534,1674.0024779999999
01/05/2020,5,1740.8151100000002,1676.5095609999998
01/05/2020,6,1756.3777079999998,1679.174023
01/05/2020,7,1743.663034,1684.256486
01/05/2020,8,1933.797575,1700.371465
01/05/2020,9,1886.8572550000001,1708.8611690000002
01/05/2020,10,2156.166378,1726.818754
01/05/2020,11,1994.9225370000001,1733.199682
01/05/2020,12,1851.321457,1748.617234
01/05/2020,13,1852.3700670000003,1764.0435100000002
01/05/2020,14,2359.049101,1782.616041
01/05/2020,15,2361.6226739999997,1797.662625
01/05/2020,16,2363.5948,1802.870294
01/05/2020,17,2356.917694,1810.55906
01/05/2020,18,2944.525057,1815.8102239999998
01/05/2020,19,2926.4702899999997,1823.425839
01/05/2020,20,2939.7146620000003,1833.2992769999998
01/05/2020,21,2898.728341,1845.5655190000002
01/05/2020,22,2888.918517,1857.735445
01/05/2020,23,2541.141334,1864.5119969999998
01/05/2020,24,2371.8215219999997,1868.764923
01/06/2020,1,1979.266444,1869.733948
01/06/2020,2,1756.176597,1872.427484
01/06/2020,3,1743.4681480000002,1874.694068
01/06/2020,4,1742.9017820000001,1877.268512
01/06/2020,5,1747.4475899999998,1879.915735
01/06/2020,6,2369.154311,1898.5489949999999
01/06/2020,7,1860.460207,1914.05283
01/06/2020,8,2542.086603,1935.2368850000003
01/06/2020,9,2700.157955,1957.7382010000001
01/06/2020,10,2798.189257,1981.0579010000001
01/06/2020,11,3214.902161,2007.8487519999999
01/06/2020,12,3010.456925,2021.784092
01/06/2020,13,2898.907441,2035.02775
01/06/2020,14,3209.124574,2049.856311
01/06/2020,15,3325.2203329999998,2065.634642
01/06/2020,16,3397.8202950000004,2079.440662
01/06/2020,17,3003.321598,2090.058192
01/06/2020,18,2916.484014,2094.6332420000003
01/06/2020,19,2894.876134,2099.039765
01/06/2020,20,2888.24463,2106.040427
01/06/2020,21,2893.3867379999997,2113.694659
01/06/2020,22,2904.543303,2122.402412
01/06/2020,23,2704.593389,2131.839919
01/06/2020,24,2606.331018,2141.649535
01/07/2020,1,2390.684094,2149.436206
01/07/2020,2,2372.589341,2169.207784
01/07/2020,3,2283.7101850000004,2188.238702
01/07/2020,4,1980.475663,2204.742666
01/07/2020,5,2095.567458,2222.205728
01/07/2020,6,2909.616743,2244.0166879999997
01/07/2020,7,1979.316794,2260.510994
01/07/2020,8,1996.4744190000001,2264.853263
01/07/2020,9,3082.3185829999998,2275.045466
01/07/2020,10,3273.386426,2287.76165
01/07/2020,11,3779.423457,2304.291336
01/07/2020,12,3730.938238,2319.175461
01/07/2020,13,3740.356344,2334.774566
01/07/2020,14,5368.365175,2360.909469
01/07/2020,15,6089.530825,2393.0574300000003
01/07/2020,16,6938.554981,2426.729546
01/07/2020,17,3753.278665,2434.034146
01/07/2020,18,6303.813581,2460.546249
01/07/2020,19,6285.4043679999995,2494.331558
01/07/2020,20,3779.689745,2507.280764
01/07/2020,21,3951.1679710000003,2516.2471760000003
01/07/2020,22,3349.755318,2524.272445
01/07/2020,23,2380.441746,2525.254548
01/07/2020,24,2319.058702,2526.4660440000002
01/08/2020,1,2396.427666,2528.440681
01/08/2020,2,2397.341347,2532.876005
01/08/2020,3,2389.159696,2540.802052
01/08/2020,4,2438.94029,2549.198991
01/08/2020,5,2709.845392,2559.857457
01/08/2020,6,3080.818495,2573.5873100000003
01/08/2020,7,2313.1275170000004,2580.991427
01/08/2020,8,2418.9614920000004,2586.6547579999997
01/08/2020,9,1856.777837,2583.242576
01/08/2020,10,2193.0219239999997,2584.941789
01/08/2020,11,3125.935617,2592.479086
01/08/2020,12,2591.197163,2597.500432
01/08/2020,13,1941.840709,2597.124327
01/08/2020,14,2260.405787,2597.441801
01/08/2020,15,2871.421129,2601.042789
01/08/2020,16,3063.931713,2608.059552
01/08/2020,17,2214.908689,2610.291552
01/08/2020,18,3378.9708950000004,2614.3966
01/08/2020,19,2879.336281,2619.955037
01/08/2020,20,2211.355393,2620.010449
01/08/2020,21,2217.505002,2621.430062
01/08/2020,22,2378.014672,2624.642454
01/08/2020,23,2639.902696,2632.155438
01/08/2020,24,2394.8989579999998,2637.9155760000003
01/09/2020,1,2379.530361,2638.036567
01/09/2020,2,2371.168653,2641.349603
01/09/2020,3,1980.4037449999998,2642.440608
01/09/2020,4,1982.9061,2644.072637
01/09/2020,5,2376.3408870000003,2649.6798870000002
01/09/2020,6,2370.242102,2656.795681
01/09/2020,7,1383.780397,2655.881052
01/09/2020,8,1866.304712,2655.426852
01/09/2020,9,1847.5442260000002,2651.056263
01/09/2020,10,1857.838309,2646.677882
01/09/2020,11,2042.312278,2643.278704
01/09/2020,12,1853.36909,2642.095583
