Date,Interval,Effective GWAP,Rolling Average
03/26/2021,1,"2,040.14","2,691.79"
03/26/2021,2,"2,019.73","2,681.87"
03/26/2021,3,"1,894.90","2,674.49"
03/26/2021,4,"1,718.23","2,669.68"
03/26/2021,5,"1,718.35","2,665.61"
03/26/2021,6,"1,721.07","2,661.93"
03/26/2021,7,"1,666.96","2,660.43"
03/26/2021,8,"1,673.17","2,658.62"
03/26/2021,9,"2,495.58","2,660.52"
03/26/2021,10,"2,804.03","2,660.11"
03/26/2021,11,"2,864.71","2,657.77"
03/26/2021,12,"2,047.88","2,646.63"
03/26/2021,13,"2,389.81","2,638.79"
03/26/2021,14,"3,827.13","2,642.11"
03/26/2021,15,"2,772.96","2,636.05"
03/26/2021,16,"2,627.97","2,633.51"
03/26/2021,17,"1,723.15","2,621.08"
03/26/2021,18,"1,719.33","2,598.32"
03/26/2021,19,"2,646.16","2,551.81"
03/26/2021,20,"2,106.29","2,529.90"
03/26/2021,21,"2,625.88","2,514.11"
03/26/2021,22,"2,376.37","2,497.02"
03/26/2021,23,"2,071.64","2,484.95"
03/26/2021,24,"2,075.18","2,477.37"
03/27/2021,1,"2,624.77","2,474.21"
03/27/2021,2,"2,137.37","2,471.64"
03/27/2021,3,"2,049.94","2,470.06"
03/27/2021,4,"2,044.16","2,471.62"
03/27/2021,5,"2,040.56","2,472.07"
03/27/2021,6,"1,834.17","2,469.53"
03/27/2021,7,0,"2,454.01"
03/27/2021,8,"1,621.91","2,450.64"
03/27/2021,9,"2,178.53","2,414.07"
03/27/2021,10,"2,128.06","2,400.54"
03/27/2021,11,"2,046.31","2,332.80"
03/27/2021,12,"2,173.86","2,328.98"
03/27/2021,13,"2,290.76","2,326.76"
03/27/2021,14,"2,744.89","2,268.52"
03/27/2021,15,"2,645.25","2,209.55"
03/27/2021,16,"2,422.33","2,196.39"
03/27/2021,17,"2,324.76","2,193.93"
03/27/2021,18,"2,419.24","2,193.03"
03/27/2021,19,"2,745.46","2,194.13"
03/27/2021,20,"2,655.76","2,195.13"
03/27/2021,21,"2,755.69","2,197.09"
03/27/2021,22,"2,764.78","2,200.18"
03/27/2021,23,"2,764.62","2,203.25"
03/27/2021,24,"2,752.73","2,206.87"
03/28/2021,1,"2,422.35","2,209.65"
03/28/2021,2,"2,083.77","2,209.98"
03/28/2021,3,"2,047.10","2,210.06"
03/28/2021,4,"2,044.35","2,210.46"
03/28/2021,5,"2,045.15","2,210.55"
03/28/2021,6,"1,731.06","2,207.98"
03/28/2021,7,"1,676.34","2,208.66"
03/28/2021,8,"1,521.79","2,205.66"
03/28/2021,9,"2,038.40","2,199.15"
03/28/2021,10,"2,035.18","2,192.65"
03/28/2021,11,"2,035.45","2,186.17"
03/28/2021,12,"2,335.37","2,186.28"
03/28/2021,13,"2,051.40","2,184.72"
03/28/2021,14,"2,580.67","2,183.70"
03/28/2021,15,"2,388.53","2,180.60"
03/28/2021,16,"2,637.12","2,181.01"
03/28/2021,17,"2,624.72","2,186.45"
03/28/2021,18,"2,744.55","2,193.66"
03/28/2021,19,"4,508.04","2,208.17"
03/28/2021,20,"2,770.16","2,209.64"
03/28/2021,21,"2,756.14","2,211.02"
03/28/2021,22,"2,754.53","2,212.36"
03/28/2021,23,"2,424.48","2,212.41"
03/28/2021,24,"2,424.43","2,213.19"
03/29/2021,1,"2,046.90","2,215.92"
03/29/2021,2,"2,045.60","2,218.67"
