Date,Interval,Effective GWAP,Rolling Average
04/26/2021,1,"2,643.42","4,445.26"
04/26/2021,2,"2,402.92","4,443.66"
04/26/2021,3,"2,270.75","4,442.47"
04/26/2021,4,"2,256.26","4,441.40"
04/26/2021,5,"2,261.49","4,440.19"
04/26/2021,6,"2,355.37","4,439.72"
04/26/2021,7,"2,097.09","4,438.47"
04/26/2021,8,"2,352.64","4,434.29"
04/26/2021,9,"3,000.31","4,433.22"
04/26/2021,10,"2,938.54","4,425.06"
04/26/2021,11,"3,001.60","4,396.49"
04/26/2021,12,"2,936.22","4,384.83"
04/26/2021,13,"2,951.13","4,383.77"
04/26/2021,14,"2,945.27","4,364.47"
04/26/2021,15,"2,920.77","4,344.90"
04/26/2021,16,"2,662.46","4,332.09"
04/26/2021,17,"2,661.55","4,329.51"
04/26/2021,18,"2,515.95","4,325.98"
04/26/2021,19,"2,943.57","4,315.67"
04/26/2021,20,"2,947.18","4,315.42"
04/26/2021,21,"3,004.98","4,282.74"
04/26/2021,22,"3,794.65","4,250.39"
04/26/2021,23,"2,981.82","4,217.86"
04/26/2021,24,"2,930.19","4,217.64"
04/27/2021,1,"2,929.61","4,217.47"
04/27/2021,2,"2,644.78","4,215.08"
04/27/2021,3,"2,370.33","4,212.81"
04/27/2021,4,"2,406.01","4,210.84"
04/27/2021,5,"2,404.14","4,208.89"
04/27/2021,6,"2,656.92","4,209.07"
04/27/2021,7,"1,887.60","4,205.15"
04/27/2021,8,"2,930.48","4,207.43"
04/27/2021,9,"3,169.73","4,206.44"
04/27/2021,10,"5,362.40","4,193.70"
04/27/2021,11,"4,251.12","4,159.05"
04/27/2021,12,"3,003.11","4,147.72"
04/27/2021,13,"3,008.10","4,111.83"
04/27/2021,14,"3,008.50","4,038.97"
04/27/2021,15,"4,176.90","3,959.71"
04/27/2021,16,"4,113.20","3,921.68"
04/27/2021,17,"3,010.42","3,902.18"
04/27/2021,18,"3,001.66","3,902.05"
04/27/2021,19,"4,266.49","3,893.12"
04/27/2021,20,"5,355.95","3,880.79"
04/27/2021,21,"6,946.24","3,877.96"
04/27/2021,22,"5,375.19","3,826.16"
04/27/2021,23,"3,414.59","3,791.76"
04/27/2021,24,"2,991.59","3,758.07"
04/28/2021,1,"2,964.02","3,756.06"
04/28/2021,2,"2,670.31","3,753.46"
04/28/2021,3,"2,399.61","3,748.94"
04/28/2021,4,"2,399.54","3,744.45"
04/28/2021,5,"2,392.88","3,739.93"
04/28/2021,6,"2,664.74","3,737.70"
04/28/2021,7,"1,889.33","3,733.37"
04/28/2021,8,"2,266.01","3,727.84"
04/28/2021,9,"2,978.54","3,708.85"
04/28/2021,10,"5,347.62","3,709.53"
04/28/2021,11,"14,807.67","3,772.24"
04/28/2021,12,"6,361.26","3,781.39"
04/28/2021,13,"5,678.60","3,765.93"
04/28/2021,14,"13,672.78","3,790.01"
04/28/2021,15,"21,655.17","3,842.16"
04/28/2021,16,"21,644.64","3,953.06"
04/28/2021,17,"7,593.57","3,972.43"
04/28/2021,18,"3,673.11","3,977.93"
04/28/2021,19,"6,923.73","3,991.77"
04/28/2021,20,"5,376.19","3,978.66"
04/28/2021,21,"21,857.74","4,092.05"
04/28/2021,22,"19,119.82","4,092.49"
04/28/2021,23,"11,170.51","4,125.98"
04/28/2021,24,"3,155.63","4,120.13"
04/29/2021,1,"3,000.32","4,102.10"
04/29/2021,2,"2,983.02","4,102.33"
04/29/2021,3,"2,832.18","4,103.89"
04/29/2021,4,"2,674.35","4,104.18"
04/29/2021,5,"2,668.63","4,105.37"
04/29/2021,6,"2,670.61","4,107.69"
04/29/2021,7,"2,388.30","4,111.91"
04/29/2021,8,"2,934.07","4,119.08"
04/29/2021,9,"7,497.61","4,161.43"
04/29/2021,10,"13,708.30","4,254.37"
04/29/2021,11,"7,543.36","4,294.19"
04/29/2021,12,"7,241.27","4,333.14"
04/29/2021,13,"9,726.80","4,391.44"
04/29/2021,14,"21,904.18","4,551.16"
04/29/2021,15,"22,988.25","4,718.23"
04/29/2021,16,"22,766.03","4,883.64"
04/29/2021,17,"19,074.44","5,018.24"
04/29/2021,18,"7,335.12","5,054.79"
04/29/2021,19,"13,622.94","5,132.26"
04/29/2021,20,"14,253.62","5,223.28"
04/29/2021,21,"31,777.90","5,444.67"
04/29/2021,22,"22,728.25","5,590.68"
04/29/2021,23,"19,075.62","5,706.51"
04/29/2021,24,"6,792.15","5,720.01"
04/30/2021,1,"5,374.28","5,740.24"
04/30/2021,2,"2,991.29","5,740.63"
04/30/2021,3,"2,981.15","5,743.35"
04/30/2021,4,"2,965.81","5,746.03"
04/30/2021,5,"2,947.38","5,749.49"
04/30/2021,6,"2,947.97","5,754.68"
04/30/2021,7,"2,878.10","5,760.02"
04/30/2021,8,"2,981.80","5,766.05"
04/30/2021,9,"15,487.51","5,875.88"
04/30/2021,10,"15,656.73","5,986.72"
04/30/2021,11,"15,627.13","6,095.06"
04/30/2021,12,"10,166.49","6,157.79"
04/30/2021,13,"19,109.88","6,292.72"
04/30/2021,14,"21,696.02","6,448.89"
04/30/2021,15,"22,613.11","6,612.79"
04/30/2021,16,"23,211.77","6,781.82"
04/30/2021,17,"19,121.28","6,919.15"
04/30/2021,18,"4,725.74","6,930.56"
04/30/2021,19,"10,232.44","6,971.66"
04/30/2021,20,"13,708.08","7,050.52"
04/30/2021,21,"22,428.14","7,194.14"
04/30/2021,22,"22,933.87","7,341.93"
04/30/2021,23,"13,723.16","7,423.02"
04/30/2021,24,"7,573.40","7,461.62"
05/01/2021,1,"5,327.31","7,483.98"
05/01/2021,2,"5,326.07","7,508.34"
05/01/2021,3,"5,184.11","7,532.62"
05/01/2021,4,"2,985.31","7,538.70"
05/01/2021,5,"2,976.69","7,544.66"
05/01/2021,6,"2,553.00","7,546.30"
05/01/2021,7,"2,389.65","7,548.74"
05/01/2021,8,"2,385.25","7,549.01"
05/01/2021,9,"1,841.02","7,539.35"
05/01/2021,10,"2,376.80","7,534.67"
05/01/2021,11,"2,376.26","7,529.46"
05/01/2021,12,"2,253.50","7,523.77"
05/01/2021,13,"2,379.81","7,519.01"
05/01/2021,14,"2,977.38","7,519.28"
05/01/2021,15,"2,999.93","7,519.94"
05/01/2021,16,"3,005.80","7,522.80"
