Date,Interval,Effective GWAP,Rolling Average
12/26/2020,1,"1,659.23","1,996.13"
12/26/2020,2,"1,592.79","1,999.08"
12/26/2020,3,"1,586.93","2,002.39"
12/26/2020,4,"1,579.46","2,006.18"
12/26/2020,5,"1,636.38","2,009.91"
12/26/2020,6,"1,339.71","2,010.78"
12/26/2020,7,"1,520.53","2,013.12"
12/26/2020,8,"1,067.84","2,004.59"
12/26/2020,9,"1,285.99","1,998.56"
12/26/2020,10,"1,482.44","1,991.91"
12/26/2020,11,"1,929.67","1,988.99"
12/26/2020,12,"1,746.05","1,984.98"
12/26/2020,13,"1,927.25","1,982.49"
12/26/2020,14,"2,240.46","1,981.73"
12/26/2020,15,"2,239.45","1,980.95"
12/26/2020,16,"2,085.79","1,978.91"
12/26/2020,17,"2,180.38","1,977.71"
12/26/2020,18,"2,728.54","1,980.95"
12/26/2020,19,"2,319.78","1,980.82"
12/26/2020,20,"2,257.73","1,981.07"
12/26/2020,21,"2,280.74","1,980.72"
12/26/2020,22,"2,223.18","1,979.78"
12/26/2020,23,"1,671.98","1,974.70"
12/26/2020,24,"1,861.36","1,972.75"
12/27/2020,1,"2,328.89","1,976.76"
12/27/2020,2,"2,298.22","1,982.69"
12/27/2020,3,"2,064.58","1,986.72"
12/27/2020,4,"2,063.04","1,989.97"
12/27/2020,5,"1,934.71","1,992.96"
12/27/2020,6,"1,852.49","1,994.60"
12/27/2020,7,"1,607.27","1,994.83"
12/27/2020,8,"1,826.77","1,992.66"
12/27/2020,9,"1,932.07","1,990.22"
12/27/2020,10,"1,995.35","1,988.33"
12/27/2020,11,"1,876.87","1,985.03"
12/27/2020,12,"1,596.12","1,979.83"
12/27/2020,13,"1,596.36","1,974.39"
12/27/2020,14,"1,593.63","1,968.32"
12/27/2020,15,"1,589.54","1,962.21"
12/27/2020,16,"1,582.77","1,956.01"
12/27/2020,17,"1,587.07","1,950.24"
12/27/2020,18,"2,316.56","1,950.11"
12/27/2020,19,"2,692.35","1,953.15"
12/27/2020,20,"2,081.13","1,951.14"
