Date,Interval,Effective GWAP,Rolling Average
4/26/2015,1,1903.106247,2198.790558
4/26/2015,2,1858.040885,2199.521404
4/26/2015,3,1841.158693,2199.457647
4/26/2015,4,2014.883195,2202.139866
4/26/2015,5,1597.989661,2202.082212
4/26/2015,6,1598.013944,2203.868554
4/26/2015,7,1107.625095,2202.740996
4/26/2015,8,1565.089164,2203.115078
4/26/2015,9,1882.883629,2204.037345
4/26/2015,10,1987.538892,2206.118031
4/26/2015,11,1972.605199,2208.549078
4/26/2015,12,1977.696253,2211.039216
4/26/2015,13,1952.837838,2213.340852
4/26/2015,14,1979.34635,2215.558483
4/26/2015,15,1738.857076,2216.647468
4/26/2015,16,1789.889083,2218.271813
4/26/2015,17,1689.048962,2219.249115
4/26/2015,18,1666.664032,2219.833333
4/26/2015,19,2140.786387,2219.716979
4/26/2015,20,2148.020131,2221.240611
4/26/2015,21,2152.347873,2222.80181
4/26/2015,22,2062.512024,2224.010707
4/26/2015,23,1733.668266,2223.095325
4/26/2015,24,1729.178076,2224.130887
4/27/2015,1,1847.763713,2226.584478
4/27/2015,2,1583.541731,2226.776352
4/27/2015,3,1478.403875,2226.329842
4/27/2015,4,1553.575454,2228.946911
4/27/2015,5,1598.516657,2230.357163
4/27/2015,6,1217.887928,2228.499318
4/27/2015,7,1110.030344,2226.123838
4/27/2015,8,1553.12387,2225.757687
4/27/2015,9,2184.058563,2225.67319
4/27/2015,10,1896.41102,2210.995521
4/27/2015,11,4035.431626,2203.514012
4/27/2015,12,3835.881282,2197.99094
4/27/2015,13,3828.085367,2194.348472
4/27/2015,14,4408.983893,2176.587504
4/27/2015,15,4383.698513,2171.562393
4/27/2015,16,4019.59051,2165.771065
4/27/2015,17,1708.753405,2160.664297
4/27/2015,18,1420.79065,2159.290308
4/27/2015,19,1711.693098,2151.467686
4/27/2015,20,1629.183515,2142.914203
4/27/2015,21,1857.463822,2135.015683
4/27/2015,22,1872.186245,2127.314796
4/27/2015,23,2094.52,2127.512045
4/27/2015,24,1845.381555,2127.500108
4/28/2015,1,1989.080925,2127.362388
4/28/2015,2,1864.700924,2127.177766
4/28/2015,3,1821.515119,2126.962442
4/28/2015,4,1824.182664,2126.821302
4/28/2015,5,1809.977168,2126.553754
4/28/2015,6,1521.569092,2126.02275
4/28/2015,7,1091.962149,2124.40112
4/28/2015,8,1612.224626,2122.948644
4/28/2015,9,1944.182019,2119.00537
4/28/2015,10,2391.837739,2109.383875
4/28/2015,11,4492.061403,2107.864234
4/28/2015,12,3886.310315,2107.165424
4/28/2015,13,3906.524983,2106.586822
4/28/2015,14,4911.29432,2108.510468
4/28/2015,15,4356.52009,2108.379189
4/28/2015,16,4609.115101,2126.28416
4/28/2015,17,2045.202235,2129.526877
4/28/2015,18,1701.248595,2130.689422
4/28/2015,19,2886.458645,2138.089475
4/28/2015,20,2147.720424,2141.210266
4/28/2015,21,1880.552303,2142.801539
4/28/2015,22,2184.032184,2144.792519
4/28/2015,23,2887.75025,2148.934302
4/28/2015,24,2283.056072,2151.220182
4/29/2015,1,1926.104139,2154.734055
4/29/2015,2,2040.288563,2157.339235
4/29/2015,3,1909.722698,2157.776911
4/29/2015,4,1676.142278,2158.250555
4/29/2015,5,1788.878,2159.356277
4/29/2015,6,1680.680929,2161.067896
4/29/2015,7,1613.109838,2164.21069
4/29/2015,8,1791.77295,2165.108435
4/29/2015,9,3134.919806,2166.866447
4/29/2015,10,3455.380449,2163.531039
4/29/2015,11,4522.59622,2166.54215
4/29/2015,12,4062.726924,2177.094327
4/29/2015,13,4061.00435,2189.561013
4/29/2015,14,16086.79262,2261.3815
4/29/2015,15,5642.233762,2270.972828
4/29/2015,16,4988.07639,2276.728135
4/29/2015,17,2946.57798,2284.424255
4/29/2015,18,1919.2909,2286.602532
4/29/2015,19,3845.450932,2299.086192
4/29/2015,20,3172.902687,2308.02668
4/29/2015,21,3493.881918,2318.917868
4/29/2015,22,3492.430709,2329.847419
4/29/2015,23,3094.386319,2337.04415
4/29/2015,24,2242.405961,2340.828215
4/30/2015,1,2194.930191,2344.294837
4/30/2015,2,2040.379351,2346.92954
4/30/2015,3,1609.584159,2346.671813
4/30/2015,4,2040.647766,2349.614194
4/30/2015,5,2034.583607,2351.929951
4/30/2015,6,1691.675738,2353.415031
4/30/2015,7,1574.661968,2354.51811
4/30/2015,8,1781.673756,2355.357055
4/30/2015,9,2321.170915,2350.538991
4/30/2015,10,3916.454153,2360.07289
4/30/2015,11,4371.628513,2362.169187
4/30/2015,12,4030.681302,2373.464337
4/30/2015,13,4090.814244,2383.884442
4/30/2015,14,12000,2431.236578
4/30/2015,15,4589.789403,2434.497503
4/30/2015,16,4675.038017,2438.123604
4/30/2015,17,3067.186861,2444.528798
4/30/2015,18,1709.056193,2445.067004
4/30/2015,19,3376.970018,2453.745992
4/30/2015,20,1933.921849,2454.550918
4/30/2015,21,2092.713183,2455.473826
4/30/2015,22,3081.451743,2463.658781
4/30/2015,23,2355.972148,2468.123495
4/30/2015,24,2039.650722,2468.626266
