Date,Interval,Effective GWAP,Rolling Average
2/26/2019,1,2604.80019,3387.08156
2/26/2019,2,2171.613043,3379.813175
2/26/2019,3,2136.229851,3375.179817
2/26/2019,4,1821.314622,3368.549221
2/26/2019,5,2260.075751,3361.961843
2/26/2019,6,2926.198776,3359.350832
2/26/2019,7,2442.208082,3354.279756
2/26/2019,8,2537.103195,3347.229699
2/26/2019,9,3426.214714,3341.788076
2/26/2019,10,3724.216273,3337.82741
2/26/2019,11,3659.761892,3294.322387
2/26/2019,12,3653.712237,3288.464302
2/26/2019,13,3660.984162,3276.704443
2/26/2019,14,3871.509657,3221.480085
2/26/2019,15,3788.2997,3195.427938
2/26/2019,16,6008.566186,3193.423362
2/26/2019,17,3698.743116,3189.782665
2/26/2019,18,3618.939437,3188.818488
2/26/2019,19,3708.543329,3185.214132
2/26/2019,20,3711.049188,3184.97353
2/26/2019,21,3540.65888,3183.574989
2/26/2019,22,3516.262337,3183.441541
2/26/2019,23,2984.741334,3181.062117
2/26/2019,24,2608.485067,3181.020404
2/27/2019,1,3199.556053,3182.49148
2/27/2019,2,2670.49751,3180.402773
2/27/2019,3,2509.380311,3179.699911
2/27/2019,4,2406.929802,3178.194842
2/27/2019,5,2590.057394,3178.095489
2/27/2019,6,3028.706727,3178.169877
2/27/2019,7,2429.700118,3174.0537
2/27/2019,8,3274.786971,3173.850434
2/27/2019,9,3596.95184,3172.38636
2/27/2019,10,3734.295504,3172.367927
2/27/2019,11,3664.389604,3171.422937
2/27/2019,12,3428.615483,3169.522876
2/27/2019,13,3648.780491,3169.290255
2/27/2019,14,3777.849194,3166.859684
2/27/2019,15,3773.869106,3165.997668
2/27/2019,16,3723.084113,3165.781681
2/27/2019,17,3542.243992,3164.316826
2/27/2019,18,3685.618158,3164.049037
2/27/2019,19,3728.466112,3162.203296
2/27/2019,20,3702.347481,3160.534342
2/27/2019,21,3538.741252,3155.503848
2/27/2019,22,3521.870064,3153.563181
2/27/2019,23,3501.933362,3151.917539
2/27/2019,24,3034.96798,3149.30527
2/28/2019,1,3034.221789,3146.268046
2/28/2019,2,2920.964185,3143.623193
2/28/2019,3,2539.205258,3139.439633
2/28/2019,4,2576.216461,3139.1806
2/28/2019,5,2918.372984,3141.647791
2/28/2019,6,3207.41118,3143.188361
2/28/2019,7,2987.80724,3142.882455
2/28/2019,8,3238.859111,3142.372528
2/28/2019,9,3533.024663,3142.282067
2/28/2019,10,3705.286641,3142.296703
2/28/2019,11,3781.102324,3143.384542
2/28/2019,12,3750.162412,3144.440996
2/28/2019,13,3766.788527,3145.632491
2/28/2019,14,4054.152095,3148.20551
2/28/2019,15,3865.637472,3149.205123
2/28/2019,16,5986.572887,3167.953279
2/28/2019,17,3747.900951,3168.710645
2/28/2019,18,3741.32656,3168.820322
2/28/2019,19,4308.317591,3171.780417
2/28/2019,20,3729.409285,3171.642055
2/28/2019,21,3739.646015,3171.808262
2/28/2019,22,3710.165552,3173.178405
2/28/2019,23,3529.23631,3177.292451
2/28/2019,24,3373.739217,3183.631277
3/1/2019,1,3235.321209,3186.356542
3/1/2019,2,3192.800702,3191.337513
3/1/2019,3,3185.760295,3198.744926
3/1/2019,4,2578.003134,3201.116443
3/1/2019,5,2689.787116,3204.407584
3/1/2019,6,3101.994815,3211.166801
3/1/2019,7,2589.755886,3216.39723
3/1/2019,8,3240.96273,3226.474348
3/1/2019,9,3759.543275,3234.299952
3/1/2019,10,3755.936249,3239.947059
3/1/2019,11,3842.565944,3245.964711
3/1/2019,12,3723.331776,3256.057663
3/1/2019,13,3715.837283,3262.824832
3/1/2019,14,3845.942956,3273.819526
3/1/2019,15,3731.486047,3279.459189
3/1/2019,16,24853.80032,3460.162326
3/1/2019,17,6372.7931,3486.139779
3/1/2019,18,6178.453093,3510.230265
