Date,Interval,Effective GWAP,Rolling Average
1/26/2019,1,3593.195643,6120.14766
1/26/2019,2,3577.035749,6118.818163
1/26/2019,3,3306.361387,6115.28535
1/26/2019,4,3260.778395,6112.484205
1/26/2019,5,3241.68674,6108.206329
1/26/2019,6,3237.885186,6100.106266
1/26/2019,7,3245.432808,6095.896232
1/26/2019,8,3298.050166,6075.610777
1/26/2019,9,3519.010185,6016.943255
1/26/2019,10,3456.645068,5967.064643
1/26/2019,11,3373.226338,5899.329349
1/26/2019,12,2560.710756,5803.154304
1/26/2019,13,2460.814624,5747.986778
1/26/2019,14,2563.584352,5681.545526
1/26/2019,15,2633.543693,5620.820957
1/26/2019,16,2493.355888,5559.899749
1/26/2019,17,2488.763645,5529.458562
1/26/2019,18,3278.525422,5296.079151
1/26/2019,19,3241.717398,5212.109215
1/26/2019,20,3235.204146,5157.158267
1/26/2019,21,2474.85629,5136.463008
1/26/2019,22,3391.17523,5113.93093
1/26/2019,23,3294.123569,5111.36524
1/26/2019,24,2965.102452,5106.17303
1/27/2019,1,3246.04786,5103.763678
1/27/2019,2,3219.011589,5101.740827
1/27/2019,3,2898.04846,5098.435053
1/27/2019,4,2668.24124,5093.740658
1/27/2019,5,2634.453818,5088.573118
1/27/2019,6,2633.814589,5081.554089
1/27/2019,7,2286.408554,5073.527631
1/27/2019,8,2523.285985,5065.420089
1/27/2019,9,3393.564179,5045.630587
1/27/2019,10,3317.683595,5010.20141
1/27/2019,11,3310.496465,4964.343812
1/27/2019,12,2632.446303,4957.97915
1/27/2019,13,2752.199628,4952.611518
1/27/2019,14,2646.735857,4933.379114
1/27/2019,15,3015.539418,4901.669921
1/27/2019,16,3367.11417,4871.21588
1/27/2019,17,3255.944212,4847.368242
1/27/2019,18,3586.731584,4764.459958
1/27/2019,19,3483.503256,4700.50145
1/27/2019,20,3486.356075,4678.274665
1/27/2019,21,2922.180957,4670.812417
1/27/2019,22,3257.670855,4669.328761
1/27/2019,23,2629.406144,4665.704893
1/27/2019,24,2630.775543,4662.172722
1/28/2019,1,2401.59683,4655.340609
1/28/2019,2,2301.458768,4647.491446
1/28/2019,3,2166.870876,4635.829326
1/28/2019,4,2170.657905,4625.076574
1/28/2019,5,2900.845263,4620.354146
1/28/2019,6,2979.52357,4615.267309
1/28/2019,7,3242.414864,4613.930547
