Date,Interval,Effective GWAP,Rolling Average
8/26/2019,1,1620.69,2171.12
8/26/2019,2,1624.5,2157.5
8/26/2019,3,1443.53,2143.91
8/26/2019,4,0,2119.59
8/26/2019,5,0,2092.34
8/26/2019,6,0,2071.68
8/26/2019,7,0,2047.64
8/26/2019,8,0,2028.35
8/26/2019,9,1476.06,2014.96
8/26/2019,10,1632.67,2004.73
8/26/2019,11,1946.29,1997.28
8/26/2019,12,2049.86,1995.18
8/26/2019,13,2120.11,1993.6
8/26/2019,14,2309.3,1986.9
8/26/2019,15,2308.37,1980.61
8/26/2019,16,2309.06,1975.93
8/26/2019,17,1949.45,1974.39
8/26/2019,18,2303.31,1977.36
8/26/2019,19,2341.99,1969.16
8/26/2019,20,2027.28,1961.87
8/26/2019,21,1638.33,1951.28
8/26/2019,22,1619.63,1940.58
8/26/2019,23,1932.25,1936.11
8/26/2019,24,2057.25,1934.72
8/27/2019,1,1940.94,1932.39
8/27/2019,2,1861.44,1929.84
8/27/2019,3,561.48,1916.96
8/27/2019,4,87.38,1902.02
8/27/2019,5,1458.64,1895.91
8/27/2019,6,1622.68,1888.96
8/27/2019,7,0,1877.3
8/27/2019,8,2263.14,1876.89
8/27/2019,9,2254.69,1871.63
8/27/2019,10,2288.12,1872.99
8/27/2019,11,2202.5,1873.63
8/27/2019,12,2035.65,1874.78
8/27/2019,13,1930.24,1874.68
8/27/2019,14,1926.51,1871.82
8/27/2019,15,1923.39,1868.62
8/27/2019,16,2022.92,1866.24
8/27/2019,17,1538.38,1861.4
8/27/2019,18,1859.5,1857.67
8/27/2019,19,2870.96,1857.7
8/27/2019,20,1995.7,1855.08
8/27/2019,21,2255.8,1854.84
8/27/2019,22,2132.09,1853.31
8/27/2019,23,1945.98,1849.06
8/27/2019,24,1877.8,1846.34
8/28/2019,1,1860.29,1843.32
8/28/2019,2,1461.31,1837.45
8/28/2019,3,1383.62,1831.37
8/28/2019,4,952.84,1821.74
8/28/2019,5,1490.44,1815.52
8/28/2019,6,1618.81,1809.72
8/28/2019,7,1619.68,1807.55
8/28/2019,8,2328.95,1810.76
8/28/2019,9,4182.66,1826.52
8/28/2019,10,2880.4,1832.73
8/28/2019,11,2535.79,1835.55
8/28/2019,12,2243.51,1837.75
8/28/2019,13,2300.96,1840.7
8/28/2019,14,2389.64,1842.79
8/28/2019,15,2301.2,1846.19
8/28/2019,16,2299.42,1851.75
8/28/2019,17,2298.83,1858.33
8/28/2019,18,2295.67,1864.62
8/28/2019,19,2839.46,1871.77
8/28/2019,20,2127.59,1873.63
8/28/2019,21,2071.61,1878.28
8/28/2019,22,2134.2,1880.87
8/28/2019,23,2138.08,1881
8/28/2019,24,1942.73,1880.98
8/29/2019,1,2109.85,1880.24
8/29/2019,2,1946.75,1878.13
8/29/2019,3,1626.41,1873.83
8/29/2019,4,1627.57,1869.74
8/29/2019,5,1945.2,1868.31
8/29/2019,6,1947.97,1868.88
8/29/2019,7,1884.37,1872.51
8/29/2019,8,2186.7,1878.4
8/29/2019,9,2838.38,1888.52
8/29/2019,10,2802.7,1898.36
8/29/2019,11,2303.28,1902.5
8/29/2019,12,2027.86,1906.76
8/29/2019,13,1937.35,1910.67
8/29/2019,14,2170.45,1912.76
8/29/2019,15,1948.97,1913.22
8/29/2019,16,2044.25,1914.34
8/29/2019,17,1661.02,1916.32
8/29/2019,18,1697.68,1916.21
8/29/2019,19,1702.19,1907.34
8/29/2019,20,1573.97,1902.59
8/29/2019,21,1536.2,1898.5
8/29/2019,22,1646.52,1894.49
8/29/2019,23,2041.79,1893.86
8/29/2019,24,1648.33,1891.43
8/30/2019,1,1884.56,1891.01
8/30/2019,2,1856.86,1891.45
8/30/2019,3,1481.14,1891.54
8/30/2019,4,0,1878.21
