Date,Interval,Effective GWAP,Rolling Average
10/26/2019,1,2457.251065,2928.55077
10/26/2019,2,2378.005289,2929.338282
10/26/2019,3,2376.266525,2930.153197
10/26/2019,4,2302.979493,2931.298939
10/26/2019,5,2296.669208,2932.549286
10/26/2019,6,2300.552189,2935.55
10/26/2019,7,2222.241604,2938.339348
10/26/2019,8,2257.209667,2939.398669
10/26/2019,9,2214.809506,2941.752791
10/26/2019,10,2940.828727,2947.525324
10/26/2019,11,3065.154492,2954.368291
10/26/2019,12,2345.189433,2956.393118
10/26/2019,13,2345.475339,2958.127862
10/26/2019,14,3142.791544,2964.216157
10/26/2019,15,2951.452552,2969.799544
10/26/2019,16,2901.967556,2975.316232
10/26/2019,17,2961.880837,2984.194718
10/26/2019,18,3827.660767,2998.283172
10/26/2019,19,3827.719892,3006.063172
10/26/2019,20,3527.951277,3015.336906
10/26/2019,21,3531.913781,3024.700165
10/26/2019,22,3831.614008,3029.388755
10/26/2019,23,2977.790164,3033.985461
10/26/2019,24,2438.774436,3034.200425
10/27/2019,1,2375.115,3033.836618
10/27/2019,2,2315.915434,3034.029043
10/27/2019,3,2214.16436,3033.546273
10/27/2019,4,1851.363603,3031.340291
10/27/2019,5,1829.691612,3028.965804
10/27/2019,6,1752.01065,3027.346185
10/27/2019,7,1510.335248,3026.545864
10/27/2019,8,1509.623854,3024.126833
10/27/2019,9,1806.983035,3037.589141
10/27/2019,10,2479.628753,3039.604126
10/27/2019,11,2571.472311,3041.16777
10/27/2019,12,2571.097694,3043.820678
10/27/2019,13,2480.65942,3044.320299
10/27/2019,14,3152.468223,3050.465322
10/27/2019,15,3129.08403,3057.748175
10/27/2019,16,3203.855596,3065.705111
10/27/2019,17,2958.58275,3071.59216
10/27/2019,18,3605.273693,3082.825518
10/27/2019,19,3858.36681,3090.682095
10/27/2019,20,3620.801318,3096.61422
10/27/2019,21,3824.214841,3109.683488
10/27/2019,22,3423.389947,3110.71118
10/27/2019,23,2379.895143,3106.298959
10/27/2019,24,2373.654554,3105.885123
10/28/2019,1,2297.66683,3107.536706
10/28/2019,2,1859.105907,3106.904463
10/28/2019,3,1852.592419,3110.333415
10/28/2019,4,1802.256142,3123.806231
10/28/2019,5,2296.104669,3129.643378
10/28/2019,6,2283.869457,3130.389299
10/28/2019,7,2255.231113,3133.071515
10/28/2019,8,3604.197707,3142.965046
10/28/2019,9,3715.893495,3153.827657
10/28/2019,10,8097.516667,3194.12742
10/28/2019,11,8335.76191,3236.091345
10/28/2019,12,3646.394983,3238.941549
10/28/2019,13,3057.577822,3236.926984
10/28/2019,14,3519.267803,3218.782302
10/28/2019,15,2972.053182,3195.649673
10/28/2019,16,3386.058195,3191.350031
10/28/2019,17,2219.490145,3182.256586
10/28/2019,18,3387.897938,3182.357721
10/28/2019,19,2973.868067,3177.373107
10/28/2019,20,2235.650231,3167.947116
10/28/2019,21,2446.781788,3160.934969
10/28/2019,22,3395.129669,3159.625786
10/28/2019,23,2457.308244,3152.275174
10/28/2019,24,2372.061496,3144.854879
10/29/2019,1,2368.08945,3140.362341
10/29/2019,2,2302.488061,3135.30577
10/29/2019,3,2130.574687,3129.821887
10/29/2019,4,1866.113681,3125.482888
10/29/2019,5,2282.281236,3120.959431
10/29/2019,6,2291.754075,3115.94854
10/29/2019,7,2289.457437,3115.210623
10/29/2019,8,3226.468448,3116.883483
10/29/2019,9,2297.629115,3083.960589
10/29/2019,10,3145.559386,3063.916478
10/29/2019,11,3103.546293,3043.872874
10/29/2019,12,2379.594963,3038.983985
10/29/2019,13,2821.042108,3038.494935
10/29/2019,14,3378.483661,3019.11807
10/29/2019,15,2413.279346,3011.703934
10/29/2019,16,2666.777196,3009.641561
10/29/2019,17,2219.204823,3010.941384
10/29/2019,18,3414.295434,3015.240553
10/29/2019,19,2866.527359,3014.897607
10/29/2019,20,2671.358618,3017.984415
10/29/2019,21,3730.614794,3021.668423
10/29/2019,22,4451.209062,3028.612261
10/29/2019,23,3922.162761,3033.350297
10/29/2019,24,3356.000094,3037.125626
10/30/2019,1,2365.374318,3036.731937
10/30/2019,2,2359.750796,3036.29758
10/30/2019,3,2352.72339,3036.865239
10/30/2019,4,2348.362454,3037.491224
10/30/2019,5,2472.491861,3038.839162
10/30/2019,6,2938.156186,3043.233588
10/30/2019,7,2310.116858,3043.866743
10/30/2019,8,3444.471083,3049.262724
10/30/2019,9,3277.822242,3052.511827
10/30/2019,10,3158.692354,3050.729431
10/30/2019,11,2968.608747,3050.83123
10/30/2019,12,2967.936035,3051.608982
10/30/2019,13,2997.68112,3052.464927
10/30/2019,14,3487.538954,3033.699797
10/30/2019,15,2942.554567,3025.707463
10/30/2019,16,3936.132912,3003.113152
10/30/2019,17,2628.60259,2967.720978
10/30/2019,18,3749.95116,2884.382274
10/30/2019,19,3300.541352,2864.254416
10/30/2019,20,3625.830868,2870.241868
10/30/2019,21,4109.087064,2880.405801
10/30/2019,22,4491.035498,2893.454713
10/30/2019,23,3210.017768,2900.095984
10/30/2019,24,2458.273712,2901.564992
10/31/2019,1,2373.223437,2900.864762
10/31/2019,2,2370.602357,2900.803071
10/31/2019,3,2293.86777,2900.116415
10/31/2019,4,1887.432611,2896.653524
10/31/2019,5,2300.879935,2896.688614
10/31/2019,6,2300.815308,2896.690806
10/31/2019,7,1864.195869,2893.707092
10/31/2019,8,2966.000492,2899.613682
10/31/2019,9,3168.348989,2907.559844
10/31/2019,10,2973.218626,2907.82976
10/31/2019,11,3166.561503,2908.674819
