Date,Interval,Effective GWAP,Rolling Average
9/26/2019,1,2278.254044,2927.059129
9/26/2019,2,2411.642923,2928.126954
9/26/2019,3,2399.724172,2929.137349
9/26/2019,4,2328.351869,2930.494528
9/26/2019,5,2410.153163,2932.690574
9/26/2019,6,2412.312634,2936.622625
9/26/2019,7,2127.818944,2938.625118
9/26/2019,8,2259.185409,2939.700904
9/26/2019,9,2273.151517,2942.541209
9/26/2019,10,3614.921139,2953.931179
9/26/2019,11,3245.025736,2962.273072
9/26/2019,12,2916.904694,2969.062193
9/26/2019,13,2935.911708,2975.71724
9/26/2019,14,8613.318222,3027.393258
9/26/2019,15,6066.558571,3058.935862
9/26/2019,16,13515.87211,3152.901754
9/26/2019,17,5693.291954,3184.542
9/26/2019,18,4196.776101,3201.706415
9/26/2019,19,7091.266314,3236.682634
9/26/2019,20,3302.997706,3244.081755
9/26/2019,21,2933.764212,3248.460435
9/26/2019,22,3271.473299,3248.481186
9/26/2019,23,2939.328399,3252.757377
9/26/2019,24,2505.671454,3253.529817
9/27/2019,1,2435.005561,3253.665097
9/27/2019,2,2934.835943,3259.015193
9/27/2019,3,2430.917837,3260.338702
9/27/2019,4,2864.186609,3266.572912
9/27/2019,5,3210.170758,3275.702418
9/27/2019,6,3204.705944,3286.188593
9/27/2019,7,2272.294611,3291.737934
9/27/2019,8,2943.04117,3301.264046
9/27/2019,9,2917.746209,3323.982714
9/27/2019,10,3224.953912,3332.208742
9/27/2019,11,3252.291068,3339.445876
9/27/2019,12,2839.647138,3344.336696
9/27/2019,13,2919.627859,3348.494387
9/27/2019,14,5717.285448,3376.012887
9/27/2019,15,5737.26631,3405.030592
9/27/2019,16,6052.657139,3436.727541
9/27/2019,17,3700.653061,3448.79851
9/27/2019,18,3892.279277,3462.423581
9/27/2019,19,3963.710951,3471.158025
9/27/2019,20,3832.432906,3478.853747
9/27/2019,21,3301.113584,3487.563838
9/27/2019,22,3617.191583,3490.206544
9/27/2019,23,3594.733473,3495.917975
9/27/2019,24,3603.405376,3505.752062
9/28/2019,1,3248.103155,3515.323949
9/28/2019,2,3250.66702,3526.288048
9/28/2019,3,2974.335533,3539.06486
9/28/2019,4,3202.963192,3564.210234
9/28/2019,5,3350.475346,3578.833803
9/28/2019,6,3456.802898,3589.35417
9/28/2019,7,2288.731592,3592.315557
9/28/2019,8,2506.459291,3593.061267
9/28/2019,9,2261.295846,3591.802231
9/28/2019,10,2926.297629,3589.008502
9/28/2019,11,2683.767602,3583.872475
