Date,Interval,Effective GWAP,Rolling Average
8/26/2018,1,2785.893547,2868.065622
8/26/2018,2,2945.436023,2872.282005
8/26/2018,3,2774.703013,2874.644002
8/26/2018,4,2776.087193,2877.541117
8/26/2018,5,2769.238443,2880.414168
8/26/2018,6,2661.001999,2881.839025
8/26/2018,7,2614.136882,2883.732003
8/26/2018,8,2620.447563,2888.715554
8/26/2018,9,2616.858629,2893.321481
8/26/2018,10,2627.835679,2897.145389
8/26/2018,11,2478.637379,2897.296852
8/26/2018,12,2475.576082,2898.39755
8/26/2018,13,2745.489942,2900.965847
8/26/2018,14,2635.246716,2901.572701
8/26/2018,15,2634.154343,2902.325478
8/26/2018,16,2634.958736,2902.54318
8/26/2018,17,2629.403761,2902.807262
8/26/2018,18,3093.537807,2906.553768
8/26/2018,19,3355.702952,2907.837132
8/26/2018,20,3539.523548,2914.477349
8/26/2018,21,3135.973149,2918.213959
8/26/2018,22,2803.720832,2919.467716
8/26/2018,23,2765.644733,2920.639359
8/26/2018,24,2581.911391,2921.584178
8/27/2018,1,2581.36054,2921.860172
8/27/2018,2,2572.099312,2922.156428
8/27/2018,3,2383.965902,2920.889245
8/27/2018,4,1949.57941,2916.274946
8/27/2018,5,1738.959105,2909.464641
8/27/2018,6,0,2887.63145
8/27/2018,7,0,2866.416463
8/27/2018,8,2300.057252,2865.738015
8/27/2018,9,2463.559299,2864.264436
8/27/2018,10,2569.774325,2860.795094
8/27/2018,11,2589.799127,2859.479423
8/27/2018,12,2592.593216,2856.721605
8/27/2018,13,2679.34614,2856.161615
8/27/2018,14,2834.165629,2854.200895
8/27/2018,15,2686.120164,2850.8774
8/27/2018,16,2818.183855,2848.504702
8/27/2018,17,2469.735015,2845.783502
8/27/2018,18,3111.898078,2848.468825
8/27/2018,19,3477.406166,2848.880112
8/27/2018,20,3428.544694,2852.7737
8/27/2018,21,3123.555384,2854.933954
8/27/2018,22,3005.975417,2857.053416
8/27/2018,23,2822.317652,2857.653382
8/27/2018,24,2752.796668,2857.356535
8/28/2018,1,2770.937065,2857.288293
8/28/2018,2,2641.995588,2856.223756
8/28/2018,3,2587.720409,2855.084148
8/28/2018,4,2572.976789,2854.589949
8/28/2018,5,2644.261036,2853.606113
8/28/2018,6,2789.889571,2853.816898
8/28/2018,7,2519.553214,2853.15132
8/28/2018,8,2512.224489,2849.824128
8/28/2018,9,2741.266286,2849.920968
8/28/2018,10,2793.67754,2848.513521
8/28/2018,11,2787.413535,2846.973469
8/28/2018,12,2748.195022,2847.050102
8/28/2018,13,2745.602111,2848.07109
8/28/2018,14,3014.316588,2847.306844
8/28/2018,15,2834.259706,2841.854945
8/28/2018,16,3250.366852,2839.892415
8/28/2018,17,2814.328097,2835.95441
8/28/2018,18,3141.089102,2836.158484
8/28/2018,19,3375.814614,2834.960651
8/28/2018,20,3228.868751,2834.157183
8/28/2018,21,2834.237452,2831.231771
8/28/2018,22,2718.703104,2828.139571
8/28/2018,23,2760.763227,2827.567226
8/28/2018,24,2809.184,2827.696378
8/29/2018,1,2792.984601,2826.276398
8/29/2018,2,2796.205102,2824.965195
8/29/2018,3,2787.752166,2823.820825
8/29/2018,4,2779.896627,2823.868359
8/29/2018,5,2773.14344,2822.594636
8/29/2018,6,2781.304113,2821.172187
8/29/2018,7,2594.334188,2818.859258
8/29/2018,8,2561.827185,2819.278043
8/29/2018,9,2740.250272,2817.302238
8/29/2018,10,2947.307878,2816.013626
8/29/2018,11,2827.276438,2813.603815
8/29/2018,12,2752.271294,2813.664515
8/29/2018,13,2746.957988,2813.204407
8/29/2018,14,3126.652287,2808.626711
8/29/2018,15,2989.406399,2803.043867
8/29/2018,16,2869.233389,2797.443936
8/29/2018,17,2830.318444,2794.383769
8/29/2018,18,3177.183017,2792.84714
8/29/2018,19,3639.22271,2785.602451
8/29/2018,20,3245.958768,2782.291411
8/29/2018,21,3243.396513,2780.000609
8/29/2018,22,2796.475004,2778.480369
8/29/2018,23,2784.655521,2778.437295
8/29/2018,24,3052.446072,2779.577017
8/30/2018,1,2808.983803,2778.366217
8/30/2018,2,2970.046675,2778.495502
8/30/2018,3,2783.774336,2777.420228
8/30/2018,4,2785.076642,2777.599951
8/30/2018,5,2780.561961,2777.774269
8/30/2018,6,2783.449464,2777.939214
8/30/2018,7,2676.964686,2778.506628
8/30/2018,8,2812.798915,2779.969717
8/30/2018,9,2629.593831,2781.024528
8/30/2018,10,2937.671865,2783.847695
8/30/2018,11,2813.822264,2785.941235
8/30/2018,12,2627.191149,2788.660333
8/30/2018,13,2626.103823,2789.890383
8/30/2018,14,2963.293408,2793.341783
8/30/2018,15,2960.351756,2794.99114
8/30/2018,16,2752.014164,2794.966112
8/30/2018,17,2762.667454,2795.580496
8/30/2018,18,2681.524281,2795.018696
8/30/2018,19,2950.147774,2756.265713
8/30/2018,20,2796.388531,2750.065002
8/30/2018,21,2742.8359,2749.63301
8/30/2018,22,2745.184594,2749.715746
8/30/2018,23,2747.870368,2748.816014
8/30/2018,24,2791.859555,2748.809945
8/31/2018,1,2965.341683,2750.305347
8/31/2018,2,2938.793897,2750.249996
8/31/2018,3,2780.988438,2750.302374
8/31/2018,4,2771.157516,2750.261293
8/31/2018,5,2782.65598,2750.373106
8/31/2018,6,2780.400075,2751.36809
