Date,Interval,Effective GWAP,Rolling Average
2/26/2020,1,2402.148485,2586.486746
2/26/2020,2,1999.995372,2587.723621
2/26/2020,3,1586.433253,2587.567489
2/26/2020,4,1602.631258,2588.911346
2/26/2020,5,2397.285362,2593.571697
2/26/2020,6,2407.610638,2595.524555
2/26/2020,7,2194.656932,2596.424128
2/26/2020,8,2578.722829,2601.591923
2/26/2020,9,3024.426985,2609.179162
2/26/2020,10,4445.949869,2625.498428
2/26/2020,11,3876.194799,2630.728203
2/26/2020,12,3059.145981,2631.406807
2/26/2020,13,2957.4789,2635.108356
2/26/2020,14,3068.385676,2633.610493
2/26/2020,15,3063.297132,2632.075475
2/26/2020,16,2955.270559,2629.244601
2/26/2020,17,2869.76801,2625.743322
2/26/2020,18,3060.711928,2626.039671
2/26/2020,19,3565.925637,2630.277184
2/26/2020,20,3540.687694,2636.225309
2/26/2020,21,3532.749539,2640.149835
2/26/2020,22,3341.812605,2640.705546
2/26/2020,23,3030.624755,2640.565145
2/26/2020,24,2492.436617,2636.331536
2/27/2020,1,2409.793076,2633.883545
2/27/2020,2,1848.965985,2628.353267
2/27/2020,3,1848.220286,2623.035402
2/27/2020,4,1843.193712,2617.709853
2/27/2020,5,2494.19706,2618.878758
2/27/2020,6,2505.034483,2618.772193
2/27/2020,7,1596.676668,2615.693883
2/27/2020,8,2256.025119,2618.846687
2/27/2020,9,2713.277031,2620.84616
2/27/2020,10,2597.170101,2620.287916
2/27/2020,11,2955.639098,2619.81524
2/27/2020,12,2297.11023,2617.771867
2/27/2020,13,2317.52935,2617.301446
2/27/2020,14,3065.122112,2617.821547
2/27/2020,15,2855.342818,2616.561671
2/27/2020,16,3061.650131,2615.67684
2/27/2020,17,2831.680513,2614.050503
2/27/2020,18,3066.235499,2615.660726
2/27/2020,19,3063.592025,2616.878004
2/27/2020,20,2842.584886,2615.588026
2/27/2020,21,2835.133678,2613.927085
2/27/2020,22,2841.609357,2611.606128
2/27/2020,23,2497.48677,2607.277041
2/27/2020,24,2396.393827,2604.783116
2/28/2020,1,1982.649335,2600.446335
2/28/2020,2,1876.690634,2596.175704
2/28/2020,3,1597.85854,2589.831569
2/28/2020,4,1514.556133,2581.906071
2/28/2020,5,2396.756558,2584.627413
2/28/2020,6,2397.061714,2584.872098
2/28/2020,7,2370.262706,2585.640867
2/28/2020,8,2501.223481,2593.01295
2/28/2020,9,2844.568056,2596.66735
2/28/2020,10,2477.918816,2597.943435
2/28/2020,11,3173.760795,2603.757423
2/28/2020,12,2948.753838,2610.200586
2/28/2020,13,2561.328238,2617.243543
2/28/2020,14,3879.467087,2633.162954
2/28/2020,15,3888.677685,2649.994352
2/28/2020,16,4033.432231,2663.735241
2/28/2020,17,3063.348436,2673.639038
2/28/2020,18,2835.897369,2673.73268
2/28/2020,19,3455.884166,2676.194876
2/28/2020,20,3057.443667,2676.285513
2/28/2020,21,2841.380904,2675.949043
2/28/2020,22,3066.827727,2676.424081
2/28/2020,23,2859.057763,2677.78129
2/28/2020,24,2683.41103,2684.539629
2/29/2020,1,2857.522105,2693.052504
2/29/2020,2,2522.063688,2700.602253
2/29/2020,3,2450.599475,2707.713835
2/29/2020,4,2521.707004,2715.428637
2/29/2020,5,2527.667178,2723.019963
2/29/2020,6,2523.866138,2727.423543
2/29/2020,7,1881.182253,2727.473906
2/29/2020,8,2233.424829,2730.55415
2/29/2020,9,2845.851105,2728.773234
2/29/2020,10,2507.33569,2724.80403
2/29/2020,11,3142.602212,2725.747587
2/29/2020,12,2278.18824,2719.870274
2/29/2020,13,2313.683804,2714.309318
2/29/2020,14,3087.206415,2714.835375
2/29/2020,15,3093.774566,2715.080365
2/29/2020,16,3092.620847,2707.160835
2/29/2020,17,2842.059696,2706.875493
2/29/2020,18,2855.229646,2706.681073
2/29/2020,19,3672.181743,2711.68922
2/29/2020,20,3136.546272,2712.273578
2/29/2020,21,3339.785367,2716.024486
2/29/2020,22,3294.213652,2717.673464
2/29/2020,23,2860.160011,2713.795378
2/29/2020,24,2402.521991,2708.71407
03/01/2020,1,2526.268331,2704.785932
03/01/2020,2,2468.596396,2704.404168
03/01/2020,3,2322.645702,2705.01967
03/01/2020,4,2337.367488,2705.76975
03/01/2020,5,2309.583875,2706.54184
03/01/2020,6,2302.65711,2706.962447
03/01/2020,7,1968.781929,2708.023916
03/01/2020,8,1836.174814,2707.917703
03/01/2020,9,2262.167931,2704.210413
03/01/2020,10,2345.735171,2702.427482
03/01/2020,11,2604.700745,2699.771331
03/01/2020,12,2387.71526,2700.603058
03/01/2020,13,2140.544113,2699.646624
03/01/2020,14,1783.52563,2691.213937
03/01/2020,15,1854.05598,2685.541641
03/01/2020,16,1880.028794,2680.43516
03/01/2020,17,2238.816411,2679.84634
03/01/2020,18,2828.224109,2677.647446
03/01/2020,19,3251.983398,2678.333967
03/01/2020,20,3065.742252,2677.158573
03/01/2020,21,3075.895514,2676.294039
03/01/2020,22,2427.200392,2670.700261
03/01/2020,23,2256.133554,2664.066633
03/01/2020,24,1876.390875,2658.626344
03/02/2020,1,1848.725679,2654.014487
03/02/2020,2,1831.575977,2652.610992
03/02/2020,3,1428.080613,2651.291387
03/02/2020,4,1600.432583,2651.273064
03/02/2020,5,1844.917691,2646.67
03/02/2020,6,2199.827451,2644.938474
03/02/2020,7,1624.415679,2640.186463
03/02/2020,8,2237.307153,2637.341333
03/02/2020,9,2385.277367,2632.015086
03/02/2020,10,2648.056325,2617.03264
03/02/2020,11,3049.633305,2610.144627
03/02/2020,12,2581.55601,2606.164711
03/02/2020,13,3039.971032,2606.852145
03/02/2020,14,3572.122829,2611.049955
03/02/2020,15,3872.915725,2617.796777
03/02/2020,16,4127.294619,2627.563644
03/02/2020,17,3057.404847,2629.127284
03/02/2020,18,3079.772526,2629.286122
03/02/2020,19,3877.574739,2631.883198
03/02/2020,20,3069.631316,2627.957728
03/02/2020,21,3061.003575,2624.026512
03/02/2020,22,2818.8485,2619.668478
03/02/2020,23,2490.716229,2615.16924
03/02/2020,24,2380.097909,2614.233084
03/03/2020,1,2378.404647,2613.971514
03/03/2020,2,2510.022276,2619.480316
03/03/2020,3,2365.44436,2623.790517
03/03/2020,4,2279.938846,2627.43006
03/03/2020,5,2369.450222,2626.390503
