Date,Interval,Effective GWAP,Rolling Average
3/26/2017,1,2112.160234,3454.882976
3/26/2017,2,2486.99082,3455.06507
3/26/2017,3,2141.786138,3455.213598
3/26/2017,4,1889.806429,3454.227405
3/26/2017,5,1873.638082,3453.327027
3/26/2017,6,1689.397791,3452.775117
3/26/2017,7,1662.96175,3453.719885
3/26/2017,8,1876.853527,3454.14638
3/26/2017,9,1900.591592,3453.214506
3/26/2017,10,1994.21776,3452.302158
3/26/2017,11,1996.35028,3448.466097
3/26/2017,12,1994.268524,3444.636644
3/26/2017,13,2603.788147,3444.436555
3/26/2017,14,2616.423837,3444.386895
3/26/2017,15,2617.418251,3444.261622
3/26/2017,16,2613.919821,3444.227
3/26/2017,17,2560.420917,3444.234106
3/26/2017,18,2609.543177,3444.102419
3/26/2017,19,5437.873437,3459.685549
3/26/2017,20,4191.969379,3468.686311
3/26/2017,21,4377.891316,3478.777758
3/26/2017,22,3600.601843,3484.617914
3/26/2017,23,2658.607566,3485.096939
3/26/2017,24,2566.701546,3485.560318
3/27/2017,1,2263.627081,3486.062469
3/27/2017,2,2154.353217,3487.041647
3/27/2017,3,2145.050924,3489.717077
3/27/2017,4,2145.878437,3491.258749
3/27/2017,5,2264.506503,3492.830602
3/27/2017,6,2481.897276,3494.19438
3/27/2017,7,1990.262146,3496.948602
3/27/2017,8,2154.024593,3498.633768
3/27/2017,9,3847.336146,3507.68563
3/27/2017,10,3944.800808,3515.380379
3/27/2017,11,4499.406408,3524.670709
3/27/2017,12,2697.204245,3524.943022
3/27/2017,13,2697.468985,3525.160972
3/27/2017,14,3714.784169,3521.262098
3/27/2017,15,3717.478422,3524.205302
3/27/2017,16,2744.808164,3524.313369
3/27/2017,17,2535.998222,3523.8013
3/27/2017,18,2593.920195,3523.629568
3/27/2017,19,2956.134534,3524.549972
3/27/2017,20,2585.153517,3524.299258
3/27/2017,21,2714.623367,3516.545916
3/27/2017,22,2655.314672,3516.742249
3/27/2017,23,2671.62144,3519.558538
3/27/2017,24,2539.594038,3521.558002
3/28/2017,1,2268.885521,3522.537697
3/28/2017,2,1996.400503,3521.923957
3/28/2017,3,1991.836348,3522.778426
3/28/2017,4,1992.645863,3523.642968
3/28/2017,5,1996.625044,3523.163919
3/28/2017,6,1996.474151,3520.562699
3/28/2017,7,1700.922597,3521.443475
3/28/2017,8,2082.706865,3524.209557
3/28/2017,9,2666.094333,3526.708708
3/28/2017,10,2674.177808,3532.665639
3/28/2017,11,2690.713561,3530.258939
3/28/2017,12,2643.596172,3534.515945
3/28/2017,13,2644.467714,3537.17182
3/28/2017,14,2964.228139,3532.890312
3/28/2017,15,2696.719646,3527.013509
3/28/2017,16,1971.203106,3517.674779
3/28/2017,17,1963.08734,3516.866365
3/28/2017,18,1923.282552,3513.862063
3/28/2017,19,2474.6668,3502.691023
3/28/2017,20,2095.267645,3489.670869
3/28/2017,21,2274.111603,3477.33452
3/28/2017,22,2197.221739,3464.990322
3/28/2017,23,2262.575965,3463.538774
3/28/2017,24,2019.427322,3460.769663
3/29/2017,1,2186.595542,3461.284752
3/29/2017,2,1790.090082,3459.496729
3/29/2017,3,1853.339513,3459.606364
3/29/2017,4,1850.342823,3459.275538
3/29/2017,5,1904.065222,3455.822355
3/29/2017,6,1952.657623,3452.60944
3/29/2017,7,1985.976927,3454.882525
3/29/2017,8,2082.532175,3457.706757
3/29/2017,9,2641.895916,3459.535136
3/29/2017,10,2631.864575,3455.125835
3/29/2017,11,2693.281,3445.145705
3/29/2017,12,2638.137229,3440.029252
3/29/2017,13,2684.12388,3433.06098
3/29/2017,14,3077.392709,3424.841315
3/29/2017,15,4046.012254,3423.149048
3/29/2017,16,2851.832629,3413.294079
3/29/2017,17,2399.688369,3402.121038
3/29/2017,18,2496.960096,3391.94878
3/29/2017,19,2654.36822,3371.381923
3/29/2017,20,2553.253787,3350.853917
3/29/2017,21,2655.997465,3331.02198
3/29/2017,22,2918.505669,3314.654689
3/29/2017,23,2542.151189,3308.171644
3/29/2017,24,2270.038851,3306.686602
3/30/2017,1,2490.192561,3306.561303
