Date,Interval,Effective GWAP,Rolling Average
11/26/2017,1,"2,596.75","2,398.89"
11/26/2017,2,"2,247.44","2,398.85"
11/26/2017,3,"2,243.15","2,400.03"
11/26/2017,4,"2,244.63","2,402.96"
11/26/2017,5,"2,239.07","2,404.02"
11/26/2017,6,"1,942.83","2,403.64"
11/26/2017,7,"1,855.53","2,406.54"
11/26/2017,8,"1,499.91","2,400.31"
11/26/2017,9,"2,276.18","2,395.83"
11/26/2017,10,"2,278.28","2,397.04"
11/26/2017,11,"2,275.67","2,397.72"
11/26/2017,12,"2,277.23","2,397.68"
11/26/2017,13,"2,274.90","2,398.86"
11/26/2017,14,"2,275.37","2,398.21"
11/26/2017,15,"2,516.28","2,395.98"
11/26/2017,16,"2,594.02","2,397.52"
11/26/2017,17,"2,487.01","2,396.87"
11/26/2017,18,"5,746.94","2,415.28"
11/26/2017,19,"4,101.63","2,428.08"
11/26/2017,20,"4,107.14","2,443.07"
11/26/2017,21,"3,144.21","2,446.15"
11/26/2017,22,"3,012.77","2,452.23"
11/26/2017,23,"2,923.76","2,456.28"
11/26/2017,24,"2,239.42","2,455.89"
11/27/2017,1,"2,225.46","2,455.36"
11/27/2017,2,"1,850.88","2,451.85"
11/27/2017,3,"1,755.06","2,447.57"
11/27/2017,4,"1,635.74","2,442.33"
11/27/2017,5,"1,764.06","2,437.99"
11/27/2017,6,"1,764.17","2,428.68"
11/27/2017,7,"1,617.26","2,423.19"
11/27/2017,8,2272.345174,"2,420.48"
11/27/2017,9,"2,572.70","2,422.08"
11/27/2017,10,"2,154.07","2,420.41"
11/27/2017,11,"3,030.60","2,418.45"
11/27/2017,12,"2,637.25","2,420.31"
11/27/2017,13,"2,145.05","2,396.13"
11/27/2017,14,"2,146.88","2,365.95"
11/27/2017,15,"2,613.81","2,338.10"
11/27/2017,16,"2,913.19","2,333.50"
11/27/2017,17,"2,121.70","2,332.07"
11/27/2017,18,"4,992.08","2,328.58"
11/27/2017,19,"2,595.07","2,329.76"
11/27/2017,20,"2,127.54","2,326.84"
11/27/2017,21,"2,283.74","2,325.78"
11/27/2017,22,"2,252.79","2,325.46"
11/27/2017,23,"2,580.61","2,327.94"
11/27/2017,24,"2,232.51","2,327.62"
11/28/2017,1,"2,228.09","2,327.36"
11/28/2017,2,"2,205.88","2,328.46"
11/28/2017,3,"1,986.76","2,328.55"
11/28/2017,4,"1,977.58","2,326.23"
11/28/2017,5,"2,113.61","2,325.05"
11/28/2017,6,"2,533.56","2,327.37"
11/28/2017,7,"2,023.81","2,331.05"
11/28/2017,8,"2,307.08","2,331.49"
11/28/2017,9,"2,791.63","2,335.85"
11/28/2017,10,"2,340.73","2,338.36"
11/28/2017,11,"2,365.87","2,340.12"
11/28/2017,12,"2,349.76","2,341.69"
11/28/2017,13,"2,263.52","2,342.98"
11/28/2017,14,"2,539.85","2,347.52"
11/28/2017,15,"3,564.54","2,358.64"
11/28/2017,16,"4,300.09","2,375.25"
11/28/2017,17,"3,769.28","2,389.07"
11/28/2017,18,"6,120.86","2,408.74"
11/28/2017,19,"4,608.25","2,428.15"
11/28/2017,20,"4,614.25","2,448.90"
11/28/2017,21,"6,110.55","2,480.88"
11/28/2017,22,"3,709.24","2,494.21"
11/28/2017,23,"2,801.90","2,498.80"
11/28/2017,24,"2,300.66","2,499.23"
11/29/2017,1,"2,807.35","2,503.87"
11/29/2017,2,"2,318.67","2,506.33"
11/29/2017,3,"2,275.54","2,510.51"
11/29/2017,4,"2,336.45","2,513.78"
11/29/2017,5,"2,771.44","2,518.15"
11/29/2017,6,"2,808.76","2,522.87"
11/29/2017,7,"2,067.16","2,538.55"
11/29/2017,8,"2,301.94","2,542.81"
11/29/2017,9,"2,816.77","2,551.37"
11/29/2017,10,"1,999.93","2,551.57"
11/29/2017,11,"2,109.49","2,551.27"
11/29/2017,12,"2,421.12","2,553.55"
11/29/2017,13,"2,338.80","2,554.74"
11/29/2017,14,"2,370.72","2,555.98"
11/29/2017,15,"3,115.81","2,562.23"
11/29/2017,16,"2,373.60","2,560.15"
11/29/2017,17,"2,308.03","2,561.74"
11/29/2017,18,"4,806.77","2,552.32"
11/29/2017,19,"2,786.73","2,551.32"
11/29/2017,20,"2,494.47","2,553.03"
11/29/2017,21,"2,289.90","2,553.09"
11/29/2017,22,"2,377.43","2,553.92"
11/29/2017,23,"2,320.31","2,554.54"
11/29/2017,24,"2,354.08","2,555.55"
11/30/2017,1,"2,862.52","2,560.70"
11/30/2017,2,"2,561.99","2,563.39"
11/30/2017,3,"2,227.62","2,563.38"
11/30/2017,4,"2,295.71","2,564.16"
11/30/2017,5,"2,300.77","2,565.81"
11/30/2017,6,"2,297.60","2,568.84"
11/30/2017,7,"2,062.56","2,584.48"
11/30/2017,8,"2,221.94","2,588.98"
11/30/2017,9,"2,321.58","2,595.73"
11/30/2017,10,"2,230.87","2,599.22"
11/30/2017,11,"2,757.48","2,604.63"
11/30/2017,12,"2,601.13","2,609.83"
11/30/2017,13,"2,291.38","2,613.69"
11/30/2017,14,"2,949.68","2,621.32"
11/30/2017,15,"1,850.67","2,622.38"
11/30/2017,16,"1,847.84","2,622.69"
11/30/2017,17,"1,971.61","2,625.47"
11/30/2017,18,"2,184.71","2,607.11"
11/30/2017,19,"2,171.00","2,603.53"
11/30/2017,20,"2,276.32","2,602.64"
11/30/2017,21,"2,293.80","2,600.26"
11/30/2017,22,"2,557.64","2,590.91"
11/30/2017,23,"2,299.53","2,588.38"
11/30/2017,24,"2,290.58","2,585.92"
12/1/2017,1,"2,217.59","2,582.76"
12/1/2017,2,"2,212.07","2,582.46"
12/1/2017,3,"2,189.19","2,582.01"
12/1/2017,4,"2,069.89","2,580.56"
12/1/2017,5,"2,193.71","2,580.18"
12/1/2017,6,"2,218.26","2,582.47"
12/1/2017,7,"1,552.30","2,579.95"
12/1/2017,8,"2,093.91","2,584.90"
12/1/2017,9,"2,808.93","2,589.34"
12/1/2017,10,"2,515.47","2,591.31"
12/1/2017,11,"4,126.79","2,606.74"
12/1/2017,12,"2,383.99","2,607.63"
12/1/2017,13,"2,535.27","2,609.80"
12/1/2017,14,"4,539.41","2,628.66"
