Date,Interval,Effective GWAP,Rolling Average
9/26/2016,1,1513.41897,2006.022124
9/26/2016,2,1508.242022,2006.038319
9/26/2016,3,1505.51613,2006.053892
9/26/2016,4,1507.441112,2005.982658
9/26/2016,5,1582.81495,2006.02613
9/26/2016,6,1585.238382,2005.940716
9/26/2016,7,1517.667822,2005.951538
9/26/2016,8,1586.831617,2003.249775
9/26/2016,9,2044.41616,2004.595474
9/26/2016,10,2175.659843,1997.317489
9/26/2016,11,3359.319414,1991.659291
9/26/2016,12,2628.238166,1994.533493
9/26/2016,13,2265.219278,1995.897072
9/26/2016,14,5016.240443,2013.005109
9/26/2016,15,4459.083084,2026.765819
9/26/2016,16,4606.485175,2041.439471
9/26/2016,17,3178.706995,2048.195027
9/26/2016,18,4645.024991,2063.124339
9/26/2016,19,4636.519598,2078.358362
9/26/2016,20,3183.333323,2086.284776
9/26/2016,21,3234.625685,2095.732885
9/26/2016,22,2139.261897,2099.039549
9/26/2016,23,2101.407257,2102.128065
9/26/2016,24,1931.356061,2104.164837
9/27/2016,1,1533.665825,2103.870824
9/27/2016,2,1509.935311,2103.882697
9/27/2016,3,1495.197921,2103.79255
9/27/2016,4,1490.62968,2103.255391
9/27/2016,5,1532.39558,2102.013624
9/27/2016,6,1567.383736,2100.881661
9/27/2016,7,1342.174201,2099.446389
9/27/2016,8,1575.059156,2099.584356
9/27/2016,9,2080.067089,2102.52678
9/27/2016,10,2196.100172,2104.247549
9/27/2016,11,2696.025132,2107.656604
9/27/2016,12,2038.971207,2110.003456
9/27/2016,13,2030.149369,2112.664223
9/27/2016,14,2642.936009,2116.116591
9/27/2016,15,2149.945282,2116.889532
9/27/2016,16,2139.308439,2117.52432
9/27/2016,17,2019.649556,2118.089463
9/27/2016,18,2148.216035,2117.01257
9/27/2016,19,2138.289779,2118.075091
9/27/2016,20,2047.095949,2118.680173
9/27/2016,21,2191.601357,2119.068144
9/27/2016,22,2021.979127,2119.021541
9/27/2016,23,1582.665424,2116.320181
9/27/2016,24,1561.554791,2114.100602
9/28/2016,1,1497.129675,2113.349641
9/28/2016,2,1494.558804,2112.805397
9/28/2016,3,1499.89923,2112.50645
9/28/2016,4,1498.574476,2112.005287
9/28/2016,5,1501.31417,2110.280749
9/28/2016,6,1502.538777,2108.625625
9/28/2016,7,1406.719908,2107.551788
9/28/2016,8,1591.028602,2105.379395
9/28/2016,9,1966.922981,2104.088562
9/28/2016,10,1890.945871,2102.342357
9/28/2016,11,2028.45247,2093.949378
9/28/2016,12,1578.083703,2090.493553
9/28/2016,13,1572.509289,2087.160188
9/28/2016,14,1945.471081,2081.64956
9/28/2016,15,1854.993378,2076.312303
9/28/2016,16,1993.096411,2068.927485
9/28/2016,17,1877.516622,2063.516238
9/28/2016,18,2024.047251,2055.489193
9/28/2016,19,2041.350157,2048.304856
9/28/2016,20,1856.076735,2042.769292
9/28/2016,21,2025.338461,2038.27178
9/28/2016,22,1587.438855,2034.97784
