Date,Interval,Effective GWAP,Rolling Average
12/26/2015,1,0,729.4568359
12/26/2015,2,-0.974947653,720.763248
12/26/2015,3,-10228.8524,651.7652946
12/26/2015,4,-98304.68629,59.2006006
12/26/2015,5,-506.3558581,47.50858713
12/26/2015,6,-87563.31061,-482.6240006
12/26/2015,7,-503.0330914,-493.3960799
12/26/2015,8,0,-501.2545735
12/26/2015,9,0,-509.0392678
12/26/2015,10,0,-516.8006066
12/26/2015,11,185.5689341,-522.86551
12/26/2015,12,1203.667001,-519.1994095
12/26/2015,13,1282.97766,-512.6954624
12/26/2015,14,1325.805318,-511.9182432
12/26/2015,15,1214.907538,-505.8118107
12/26/2015,16,1205.384566,-499.7658237
12/26/2015,17,981.9089208,-496.5367796
12/26/2015,18,1689.916945,-494.5579669
12/26/2015,19,1496.065767,-494.6015616
12/26/2015,20,1623.223354,-492.7269348
12/26/2015,21,1626.801946,-485.9717873
12/26/2015,22,1619.443671,-482.1849583
12/26/2015,23,1465.510694,-474.5308196
12/26/2015,24,1456.119774,-466.374414
12/27/2015,1,188.7790396,-465.2507293
12/27/2015,2,190.2405403,-464.1183451
12/27/2015,3,99.39495109,-463.5267085
12/27/2015,4,0,-463.4731386
12/27/2015,5,0,-462.8895636
12/27/2015,6,0,-462.29757
12/27/2015,7,0,-459.3398944
12/27/2015,8,0,-459.3398944
12/27/2015,9,1605.495178,-449.7833755
12/27/2015,10,1654.757665,-439.9336274
12/27/2015,11,1652.577778,-430.2891354
12/27/2015,12,1632.346612,-420.5727865
12/27/2015,13,1619.472646,-410.9330684
12/27/2015,14,1622.013812,-401.2782242
12/27/2015,15,1694.485157,-391.1920031
12/27/2015,16,1888.399729,-379.9515285
12/27/2015,17,1650.395293,-370.127747
12/27/2015,18,2774.674817,-361.4165807
12/27/2015,19,2775.524814,-352.1102836
12/27/2015,20,2766.849413,-343.4527621
12/27/2015,21,2756.16959,-334.8434387
12/27/2015,22,1689.014637,-332.6281528
12/27/2015,23,1509.26712,-330.8383339
12/27/2015,24,1368.214552,-329.8471317
12/28/2015,1,1208.879248,-329.8965414
12/28/2015,2,99.58964551,-330.3934362
12/28/2015,3,0,-330.3934362
12/28/2015,4,0,-330.3934362
12/28/2015,5,0,-331.4863632
12/28/2015,6,0,-332.5978592
12/28/2015,7,0,-332.5978592
12/28/2015,8,0,-338.4265025
12/28/2015,9,30.30647988,-346.1320914
12/28/2015,10,33.36796202,-353.6967356
