Date,Interval,Effective GWAP,Rolling Average
1/26/2016,1,1447.012097,1660.682974
1/26/2016,2,1246.45844,1659.439089
1/26/2016,3,1209.554921,1658.002907
1/26/2016,4,268.2001513,1650.997861
1/26/2016,5,1365.132258,1650.321613
1/26/2016,6,1549.10116,1650.507646
1/26/2016,7,1298.908221,1650.120515
1/26/2016,8,1325.360398,1650.286045
1/26/2016,9,1371.004533,1648.806499
1/26/2016,10,1364.933871,1646.799948
1/26/2016,11,1368.911875,1640.288203
1/26/2016,12,1300.030488,1637.607237
1/26/2016,13,1297.719892,1637.442974
1/26/2016,14,1315.55116,1635.899829
1/26/2016,15,1300.916509,1634.936881
1/26/2016,16,1299.439066,1630.572974
1/26/2016,17,1302.254911,1629.65662
1/26/2016,18,1376.208468,1628.168448
1/26/2016,19,1285.960128,1626.463767
1/26/2016,20,1454.388659,1626.352168
1/26/2016,21,1369.918944,1626.36038
1/26/2016,22,1297.545408,1625.963015
1/26/2016,23,1208.239768,1623.877997
1/26/2016,24,1387.010265,1623.489173
1/27/2016,1,1386.861297,1623.16364
1/27/2016,2,1384.338036,1622.817527
1/27/2016,3,1378.141456,1622.43116
1/27/2016,4,1215.775039,1620.357529
1/27/2016,5,1387.359844,1619.029957
1/27/2016,6,1457.172131,1617.926056
1/27/2016,7,1221.269497,1617.059937
1/27/2016,8,1194.669183,1616.497745
1/27/2016,9,1211.03068,1613.957989
1/27/2016,10,1272.943748,1611.863208
1/27/2016,11,1330.824899,1607.253807
1/27/2016,12,1228.599719,1604.448529
1/27/2016,13,1241.40055,1601.456344
1/27/2016,14,1316.720453,1594.612564
1/27/2016,15,1300.390765,1589.339766
1/27/2016,16,1297.358172,1586.293369
1/27/2016,17,1225.881167,1584.186769
1/27/2016,18,1401.951731,1582.971047
1/27/2016,19,1298.831573,1580.998928
1/27/2016,20,1462.315803,1580.934304
1/27/2016,21,1297.299362,1579.320644
1/27/2016,22,1303.952167,1578.868633
1/27/2016,23,1520.208315,1578.294482
1/27/2016,24,1460.64765,1577.368432
1/28/2016,1,1459.347851,1576.808683
1/28/2016,2,1385.648401,1576.347353
1/28/2016,3,1173.232865,1574.638799
1/28/2016,4,267.1112176,1567.537819
1/28/2016,5,1598.427196,1567.459531
1/28/2016,6,1617.059752,1567.392099
1/28/2016,7,1323.256222,1567.490726
1/28/2016,8,983.1924255,1564.728489
1/28/2016,9,1273.00445,1562.51751
1/28/2016,10,1396.096572,1556.290482
1/28/2016,11,1479.880086,1549.956093
1/28/2016,12,1393.753534,1543.524403
1/28/2016,13,1476.805098,1541.915214
1/28/2016,14,1644.954587,1529.929111
1/28/2016,15,1576.557778,1524.585293
1/28/2016,16,1574.364242,1519.245126
1/28/2016,17,1327.501432,1516.736274
1/28/2016,18,1407.515523,1514.604396
1/28/2016,19,1398.954559,1508.196668
1/28/2016,20,1326.057132,1501.355734
1/28/2016,21,1327.78495,1494.528538
1/28/2016,22,1329.016773,1492.525889
1/28/2016,23,1459.261491,1491.728149
1/28/2016,24,1458.215495,1490.794996
1/29/2016,1,1459.290389,1489.782883
1/29/2016,2,1461.873267,1489.037636
1/29/2016,3,1460.4007,1488.23659
1/29/2016,4,1420.691481,1486.967649
1/29/2016,5,1462.148768,1485.626666
1/29/2016,6,1512.059333,1484.79415
1/29/2016,7,1315.510865,1483.986558
1/29/2016,8,1310.459378,1483.628168
1/29/2016,9,1462.448513,1481.113078
1/29/2016,10,1470.275822,1479.66243
1/29/2016,11,1667.038072,1477.242461
1/29/2016,12,1472.079311,1471.292275
1/29/2016,13,1470.696396,1463.120648
1/29/2016,14,1966.128471,1416.853129
1/29/2016,15,1819.84292,1410.494724
1/29/2016,16,1787.07482,1399.117161
1/29/2016,17,1467.426087,1395.552034
1/29/2016,18,1506.38693,1392.780704
1/29/2016,19,1701.286938,1388.208968
1/29/2016,20,1626.288849,1383.208
1/29/2016,21,1465.361647,1377.238221
1/29/2016,22,1462.532174,1375.898879
1/29/2016,23,1598.146389,1374.19494
1/29/2016,24,1474.587659,1372.963327
1/30/2016,1,1463.56283,1371.839331
1/30/2016,2,1461.164324,1370.876947
1/30/2016,3,1465.538347,1369.944602
1/30/2016,4,1462.244982,1368.978907
1/30/2016,5,1462.818579,1368.00512
1/30/2016,6,1391.172897,1366.590427
1/30/2016,7,1325.369749,1365.190672
1/30/2016,8,1430.020866,1365.553503
1/30/2016,9,1391.911117,1365.043639
1/30/2016,10,1394.066499,1363.709819
1/30/2016,11,1473.985957,1361.509266
1/30/2016,12,1393.712408,1360.062797
1/30/2016,13,1390.887061,1358.756143
1/30/2016,14,1465.070302,1357.386046
1/30/2016,15,1395.778752,1355.957528
1/30/2016,16,1367.741546,1354.777095
1/30/2016,17,1319.297007,1354.762962
1/30/2016,18,1395.801467,1354.279395
1/30/2016,19,1686.680153,1355.726392
1/30/2016,20,1531.113896,1356.64987
1/30/2016,21,1427.005587,1356.988506
1/30/2016,22,1475.314331,1357.684958
1/30/2016,23,1456.786921,1356.727011
1/30/2016,24,1459.396542,1355.93752
1/31/2016,1,1461.812088,1355.055598
1/31/2016,2,1465.610897,1354.191026
1/31/2016,3,1460.928632,1353.72901
1/31/2016,4,1458.145145,1353.443743
1/31/2016,5,1393.251651,1352.733331
1/31/2016,6,1457.218045,1352.606593
1/31/2016,7,1389.509039,1352.979601
1/31/2016,8,1459.461929,1352.899375
1/31/2016,9,1454.502668,1353.379367
1/31/2016,10,1400.384584,1353.559282
1/31/2016,11,1455.107182,1354.310629
1/31/2016,12,1455.281846,1354.844811
1/31/2016,13,1456.731779,1355.376785
1/31/2016,14,1454.852468,1356.137182
1/31/2016,15,1392.942433,1356.640692
1/31/2016,16,1398.236328,1357.183936
1/31/2016,17,1256.894025,1356.504025
1/31/2016,18,1453.149159,1356.412898
1/31/2016,19,1451.084534,1355.415416
1/31/2016,20,1452.014972,1355.222361
1/31/2016,21,1458.486456,1355.205065
1/31/2016,22,1460.970084,1355.739515
1/31/2016,23,1551.710034,1356.387561
1/31/2016,24,1465.162326,1356.400296
2/1/2016,1,1424.236386,1356.726515
2/1/2016,2,1366.598055,1357.632735
2/1/2016,3,1383.969766,1365.87065
2/1/2016,4,1219.096738,1373.127178
2/1/2016,5,1254.157689,1372.471484
2/1/2016,6,1601.640101,1373.307262
2/1/2016,7,1314.505361,1375.326473
2/1/2016,8,982.154818,1381.166223
2/1/2016,9,1462.212104,1381.747834
2/1/2016,10,1580.613649,1382.994514
2/1/2016,11,1630.632518,1384.508437
2/1/2016,12,1549.636058,1385.586487
2/1/2016,13,1612.072491,1387.318499
2/1/2016,14,2363.824407,1393.208845
2/1/2016,15,1688.715346,1395.130842
2/1/2016,16,1647.212468,1396.816081
2/1/2016,17,1554.527565,1398.239731
2/1/2016,18,1482.957943,1399.218036
2/1/2016,19,1776.422977,1401.9368
2/1/2016,20,1471.138451,1402.874031
2/1/2016,21,1561.523622,1404.970258
2/1/2016,22,1599.698197,1406.679841
2/1/2016,23,1678.679576,1415.062924
2/1/2016,24,1679.402091,1417.965824
2/2/2016,1,1679.652829,1419.35059
2/2/2016,2,1460.273481,1420.623299
2/2/2016,3,1442.985829,1422.012769
2/2/2016,4,1590.038357,1429.880853
2/2/2016,5,1644.455207,1431.54349
2/2/2016,6,1595.242025,1431.818138
2/2/2016,7,1278.284847,1431.69538
2/2/2016,8,1388.615048,1432.071895
2/2/2016,9,1555.805159,1433.171899
2/2/2016,10,1744.405687,1435.43066
2/2/2016,11,3045.550823,1445.410654
2/2/2016,12,1940.56436,1449.223355
2/2/2016,13,1922.954838,1452.944992
2/2/2016,14,3682.755379,1467.035493
2/2/2016,15,2948.975888,1476.84537
2/2/2016,16,1687.374379,1479.154509
2/2/2016,17,1449.54942,1480.031262
2/2/2016,18,1553.809606,1481.088412
2/2/2016,19,1467.207032,1482.167262
2/2/2016,20,1446.553448,1482.120624
2/2/2016,21,1437.854314,1482.525001
2/2/2016,22,1286.536732,1482.459474
2/2/2016,23,1439.977255,1483.838863
2/2/2016,24,1438.184957,1484.143475
2/3/2016,1,1444.203443,1484.484797
2/3/2016,2,1439.263495,1484.811734
2/3/2016,3,1334.045138,1484.549256
2/3/2016,4,1423.243682,1485.784189
2/3/2016,5,1534.614073,1486.660702
2/3/2016,6,1591.603688,1487.46089
2/3/2016,7,1286.674466,1487.850205
2/3/2016,8,1284.910119,1488.387353
2/3/2016,9,1593.780347,1490.665625
2/3/2016,10,1493.39219,1491.977818
2/3/2016,11,1690.00302,1494.115783
2/3/2016,12,1492.082934,1495.684136
2/3/2016,13,1465.532435,1497.018254
2/3/2016,14,1792.659801,1499.851226
2/3/2016,15,1702.67958,1502.245803
2/3/2016,16,1683.522218,1504.544398
2/3/2016,17,1428.874233,1505.75269
2/3/2016,18,1626.099152,1507.086901
2/3/2016,19,1636.351315,1509.095947
2/3/2016,20,1461.740041,1509.09252
2/3/2016,21,1449.615481,1509.999164
2/3/2016,22,1458.453589,1510.918815
2/3/2016,23,1439.707535,1510.439644
2/3/2016,24,1444.774828,1510.345163
2/4/2016,1,1465.357935,1510.380937
2/4/2016,2,1451.552352,1510.773222
2/4/2016,3,1447.326433,1512.404732
2/4/2016,4,1445.604904,1519.419575
2/4/2016,5,1554.889829,1519.160424
2/4/2016,6,1680.342628,1519.537108
