Date,Interval,Effective GWAP,Rolling Average
5/26/2016,1,2246.281964,2883.137888
5/26/2016,2,1622.481831,2880.088587
5/26/2016,3,1575.823528,2879.793802
5/26/2016,4,1572.646831,2879.540761
5/26/2016,5,1576.775411,2879.851445
5/26/2016,6,1447.638149,2880.28094
5/26/2016,7,1551.108533,2881.915835
5/26/2016,8,1696.252273,2882.843209
5/26/2016,9,1798.221829,2884.589851
5/26/2016,10,1650.897084,2885.039533
5/26/2016,11,4011.491266,2898.068474
5/26/2016,12,1813.01208,2881.400413
5/26/2016,13,1550.922925,2866.935802
5/26/2016,14,4637.092738,2838.862712
5/26/2016,15,4505.341621,2843.354891
5/26/2016,16,4506.738374,2841.874766
5/26/2016,17,2789.965944,2842.390233
5/26/2016,18,1803.844697,2843.776402
5/26/2016,19,4888.274709,2850.735166
5/26/2016,20,3936.943013,2855.887582
5/26/2016,21,3577.238469,2855.298763
5/26/2016,22,3977.664394,2861.633827
5/26/2016,23,1596.03131,2861.556864
5/26/2016,24,1566.092661,2855.802733
5/27/2016,1,2178.131822,2855.752428
5/27/2016,2,2163.347221,2855.693649
5/27/2016,3,2136.183822,2855.643796
5/27/2016,4,2138.848602,2855.669817
5/27/2016,5,2134.676672,2858.709393
5/27/2016,6,1584.674213,2859.595203
5/27/2016,7,1549.986481,2859.968278
5/27/2016,8,2112.461516,2860.003619
5/27/2016,9,4576.482945,2873.387352
5/27/2016,10,9858.110973,2918.836025
5/27/2016,11,10277.85705,2964.351042
5/27/2016,12,10214.33227,3016.807257
5/27/2016,13,10313.94258,3069.85937
5/27/2016,14,11915.85791,3122.639924
5/27/2016,15,10481.04202,3169.644907
5/27/2016,16,10015.02575,3205.001414
5/27/2016,17,2914.529395,3208.341789
5/27/2016,18,2686.11559,3214.978696
5/27/2016,19,5517.406218,3224.692541
5/27/2016,20,4447.986201,3232.700911
5/27/2016,21,3712.478743,3237.510341
5/27/2016,22,3159.91202,3234.363894
5/27/2016,23,2593.880777,3232.633925
5/27/2016,24,2429.531538,3234.102194
5/28/2016,1,2425.504306,3235.511544
5/28/2016,2,2176.225851,3235.585641
5/28/2016,3,2144.52778,3235.607083
5/28/2016,4,1889.962147,3234.106993
5/28/2016,5,1619.156605,3231.013415
5/28/2016,6,1450.14559,3230.249147
5/28/2016,7,1359.199857,3230.357887
5/28/2016,8,1608.070178,3230.5311
5/28/2016,9,2343.228075,3230.968459
5/28/2016,10,3149.399273,3236.30496
5/28/2016,11,2661.831829,3238.411648
5/28/2016,12,1649.261904,3234.514257
5/28/2016,13,1740.747774,3231.462091
5/28/2016,14,1577.464414,3222.363037
5/28/2016,15,1794.970124,3219.321232
5/28/2016,16,1499.398418,3214.596691
5/28/2016,17,1420.107249,3213.645956
5/28/2016,18,2148.512249,3216.873922
5/28/2016,19,3693.77291,3224.001567
5/28/2016,20,2931.982133,3228.439528
5/28/2016,21,2894.532517,3232.673126
5/28/2016,22,2915.43104,3237.059779
5/28/2016,23,2184.897476,3235.624135
5/28/2016,24,2177.77297,3235.565635
5/29/2016,1,2488.351675,3236.026952
5/29/2016,2,2288.599751,3236.577111
